ID_Full	Locus	orig_Locus	ID	Haplotype	type	longest_ATG_ORF_aa	start_gene	genes_spanned	start_nt0	end_nt0	start_KCON_nt0	frame0	end_reason	sequence_bases	noncanonical_bases	alignment_path
HG02391_hap1_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02391	h1	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02391_hap2_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02391	h2	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02392_hap1_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02392	h1	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02392_hap2_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02392	h2	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02451_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02451	mat	type2	263	pol	pol	4695	5484	4604	0	stop_codon	9528	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02451_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02451	pat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02486_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02486	mat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02486_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02486	pat	type2	263	pol	pol	4675	5464	4604	1	stop_codon	9488	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02492_h1_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02492	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02492_h2_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02492	h2	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02514_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02514	mat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02514_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02514	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02523_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02523	mat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02523_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02523	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02554_h1_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02554	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02554_h2_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02554	h2	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02559_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02559	mat	type2	206	pol	pol-env	6622	7240	6558	1	stop_codon	9503	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02559_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02559	pat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02572_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02572	mat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02572_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02572	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02583_hap1_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02583	h1	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02583_hap2_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02583	h2	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02587_h1_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02587	h1	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02587_h2_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02587	h2	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02602_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02602	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02602_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02602	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02615_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02615	mat	type2	263	pol	pol	4688	5477	4604	2	stop_codon	9521	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02615_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02615	pat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02622_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02622	mat	type2	263	pol	pol	4688	5477	4604	2	stop_codon	9521	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02622_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02622	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02630_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02630	mat	type2	263	pol	pol	4675	5464	4604	1	stop_codon	9503	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02630_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02630	pat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02647_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02647	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02647_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02647	pat	type2	263	pol	pol	4685	5474	4604	2	stop_codon	9518	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02666_h1_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02666	h1	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02666_h2_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02666	h2	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02668_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02668	mat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02668_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02668	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02698_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02698	mat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02698_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02698	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02717_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02717	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02717_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02717	pat	type2	263	pol	pol	4692	5481	4604	0	stop_codon	9525	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02723_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02723	mat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02723_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02723	pat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02735_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02735	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02735_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02735	pat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02738_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02738	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02738_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02738	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02769_h1_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02769	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02769_h2_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02769	h2	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02809_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02809	mat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02809_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02809	pat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02818_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02818	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02818_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02818	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02841_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02841	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02841_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02841	pat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02886_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02886	mat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02886_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02886	pat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02922_hap1_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02922	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02922_hap2_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02922	h2	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02953_h1_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02953	h1	type2	263	pol	pol	4688	5477	4604	2	stop_codon	9521	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02953_h2_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG02953	h2	type2	263	pol	pol	4688	5477	4604	2	stop_codon	9521	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02965_hap1_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02965	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02965_hap2_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02965	h2	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02976_hap1_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02976	h1	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02976_hap2_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02976	h2	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02984_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02984	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG02984_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG02984	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03009_h1_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG03009	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03009_h2_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG03009	h2	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03017_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG03017	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03017_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG03017	pat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03041_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG03041	mat	type2	263	pol	pol	4675	5464	4604	1	stop_codon	9488	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03041_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG03041	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03050_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG03050	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03050_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG03050	pat	type2	206	pol	pol-env	6622	7240	6558	1	stop_codon	9503	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03065_h1_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG03065	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03065_h2_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	HG03065	h2	type2	263	pol	pol	4688	5477	4604	2	stop_codon	9521	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03098_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG03098	mat	type2	263	pol	pol	4692	5481	4604	0	stop_codon	9525	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG03098_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	HG03098	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
