ID_Full	Locus	orig_Locus	ID	Haplotype	type	longest_ATG_ORF_aa	start_gene	genes_spanned	start_nt0	end_nt0	start_KCON_nt0	frame0	end_reason	sequence_bases	noncanonical_bases	alignment_path	regional_reach
HG03209_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03209	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03209_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03209	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03225_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03225	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03225_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03225	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03239_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03239	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03239_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03239	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03248_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03248	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03248_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03248	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03270_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03270	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03270_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03270	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03369_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03369	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03369_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03369	h2	type2	519	gag	gag	1217	2774	1489	2	stop_codon	7837	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03371_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03371	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03371_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03371	h2	type2	519	gag	gag	1217	2774	1489	2	stop_codon	7837	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03452_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03452	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03452_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03452	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03453_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03453	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03453_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03453	pat	type2	647	gag	gag	838	2779	1111	1	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03456_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03456	h1	type2	647	gag	gag	838	2779	1111	1	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03456_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03456	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03470_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03470	h1	type2	519	gag	gag	1217	2774	1489	2	stop_codon	7837	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03470_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03470	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03471_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03471	h1	type2	415	gag	gag	1535	2780	1807	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03471_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03471	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03486_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03486	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03486_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03486	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03516_mat_hprc_r2_v1.1.0_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03516	mat	type2	520	gag	gag	1217	2777	1489	2	stop_codon	7839	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03516_pat_hprc_r2_v1.1.0_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03516	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03520_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03520	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03520_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03520	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03521_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03521	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03521_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03521	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03540_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03540	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03540_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03540	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03579_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03579	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03579_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03579	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03583_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03583	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03583_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03583	h2	type2	647	gag	gag	838	2779	1111	1	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03654_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03654	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03654_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03654	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03669_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03669	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03669_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03669	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03683_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03683	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03683_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03683	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03688_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03688	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03688_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03688	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03704_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03704	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03704_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03704	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03710_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03710	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03710_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03710	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03732_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03732	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03732_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03732	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03742_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03742	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03742_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03742	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03784_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03784	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03784_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03784	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03804_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03804	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03804_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03804	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03807_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03807	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03807_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG03807	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03816_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03816	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03816_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03816	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03831_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03831	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03831_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03831	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03834_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03834	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03834_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03834	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03874_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03874	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03874_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03874	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03927_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03927	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03927_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03927	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03942_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03942	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03942_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG03942	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG04036_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG04036	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG04036_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG04036	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG04115_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG04115	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
