alignment	record	candidate_ID_Full	Source_Identifier	physical_locus	source_path	source_fasta_sha256	exact_alignment_projection	source_available	source_alignment_metrics
15p13b_carrier_kcon.aln.fa	NA18989_h2	NA18989_h2_HML-2_15p13b_graph_hgsvc3-2024-02-23-mc-chm13	NA18989#2#haplotype2-0000129#0:412389-451597	HML-2_15p13b			0	0	[]
15p13b_carrier_kcon.aln.fa	NA19129_h1	NA19129_h1_HML-2_15p13b_graph_hgsvc3-2024-02-23-mc-chm13	NA19129#1#haplotype1-0000006#0:94284931-94317918	HML-2_15p13b			0	0	[]
15p13b_carrier_kcon.aln.fa	NA19239_h1	NA19239_h1_HML-2_15p13b_graph_hgsvc3-2024-02-23-mc-chm13	NA19239#1#haplotype1-0000009#0:354074-384283	HML-2_15p13b			0	0	[]
15p13b_carrier_kcon.aln.fa	NA19239_h2	NA19239_h2_HML-2_15p13b_graph_hgsvc3-2024-02-23-mc-chm13	NA19239#2#haplotype2-0000077#0:432538-471746	HML-2_15p13b			0	0	[]
15p13b_carrier_kcon.aln.fa	NA19317_h1	NA19317_h1_HML-2_15p13b_graph_hgsvc3-2024-02-23-mc-chm13	NA19317#1#haplotype1-0000008#0:412981-452189	HML-2_15p13b			0	0	[]
15p13b_carrier_kcon.aln.fa	NA19434_h1	NA19434_h1_HML-2_15p13b_graph_hgsvc3-2024-02-23-mc-chm13	NA19434#1#haplotype1-0000033#0:2458139-2484498	HML-2_15p13b			0	0	[]
15p13b_carrier_kcon.aln.fa	NA19434_h2	NA19434_h2_HML-2_15p13b_graph_hgsvc3-2024-02-23-mc-chm13	NA19434#2#haplotype2-0000103#0:1569660-1601335	HML-2_15p13b			0	0	[]
15p13b_carrier_kcon.aln.fa	NA19836_h2	NA19836_h2_HML-2_15p13b_graph_hgsvc3-2024-02-23-mc-chm13	NA19836#2#haplotype2-0000112#0:388070-423641	HML-2_15p13b			0	0	[]
15p13b_carrier_kcon.aln.fa	NA20847_h1	NA20847_h1_HML-2_15p13b_graph_hgsvc3-2024-02-23-mc-chm13	NA20847#1#haplotype1-0000012#0:721993-761201	HML-2_15p13b			0	0	[]
15p13b_carrier_kcon.aln.fa	NA24385_h1	NA24385_h1_HML-2_15p13b_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_6125	NA24385#1#haplotype1-0000008#0:421279-447871	HML-2_13p13			0	0	[]
16p11.2_carrier_kcon.aln.fa	HG00140_hap1#c1	HG00140_hap1_hprc_r2_v1.0.1_HML-2_16p11.2_alt1	HG00140#1#CM087119.1:38715335-38719261	HML-2_16p11.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_16p11.2/HG00140_hap1_hprc_r2_v1.0.1_HML-2_16p11.2_alt1.fa	6ca0d6faac2de7de05a13cc5403a4123283bdb8ee0c1d0ff417e856d1e1e889c	1	1	"[{""query_start"": 0, ""query_end"": 2644, ""query_bases"": 2644, ""source_start"": 183, ""source_end"": 2827, ""strand"": ""+"", ""cigar"": ""2644="", ""matching_bases"": 2644, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 0, ""exact"": 1}]"
16p11.2_carrier_kcon.aln.fa	HG00140_hap1#c1	HG00140_hap1_hprc_r2_v1.0.1_HML-2_16p11.2_alt2	HG00140#1#JBHDVY010000052.1:4384576-4388502	HML-2_16p11.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_16p11.2/HG00140_hap1_hprc_r2_v1.0.1_HML-2_16p11.2_alt2.fa	ab4110cf3a781817ff0cfa137405d93e76e2ad90a4565b436cc7ed7db68acf6e	1	1	"[{""query_start"": 0, ""query_end"": 2644, ""query_bases"": 2644, ""source_start"": 183, ""source_end"": 2827, ""strand"": ""+"", ""cigar"": ""2644="", ""matching_bases"": 2644, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 0, ""exact"": 1}]"
19q12_carrier_kcon.aln.fa	HG00609_mat#c1	HG00609_mat_hprc_r2_v1.0.1_HML-2_19q12_alt1	HG00609#2#CM086369.1:29655612-29665688	HML-2_19q12	historical_source/Documents/HML2_project_data/processed_loci/HML-2_19q12/HG00609_mat_hprc_r2_v1.0.1_HML-2_19q12_alt1.fa	bc695e93988f835700eae86a8168100097ef3fd60bd8a059582115a065b94477	1	1	"[{""query_start"": 0, ""query_end"": 8518, ""query_bases"": 8518, ""source_start"": 100, ""source_end"": 8977, ""strand"": ""+"", ""cigar"": ""2428=1D773=9D1385=322D3046=27D886="", ""matching_bases"": 8518, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 359, ""exact"": 1}]"
19q12_carrier_kcon.aln.fa	HG03942_pat#c1	HG03942_pat_hprc_r2_v1.0.1_HML-2_19q12_alt1	HG03942#1#CM088399.1:30230587-30240665	HML-2_19q12	historical_source/Documents/HML2_project_data/processed_loci/HML-2_19q12/HG03942_pat_hprc_r2_v1.0.1_HML-2_19q12_alt1.fa	33d45475780129fcdbab18b2009d4ecf7cfc34627cc629bf1e68c55a581c2fa8	1	1	"[{""query_start"": 0, ""query_end"": 8518, ""query_bases"": 8518, ""source_start"": 100, ""source_end"": 8979, ""strand"": ""+"", ""cigar"": ""2428=1D773=9D1385=324D3046=27D886="", ""matching_bases"": 8518, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 361, ""exact"": 1}]"
1p31.1a_carrier_kcon.aln.fa	HG02965_hap2#c1	HG02965_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a_alt1	HG02965#2#CM087385.1:73282636-73292944	HML-2_1p31.1a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1a/HG02965_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a_alt1.fa	86b367c2e19e94749a967da5c384004cd42663df167fd95abc2c6ab7ba1302bf	1	1	"[{""query_start"": 0, ""query_end"": 9093, ""query_bases"": 9093, ""source_start"": 100, ""source_end"": 9209, ""strand"": ""+"", ""cigar"": ""273=1D179=1D1918=1D434=3D2649=1D2876=7D146=1D179=1D439="", ""matching_bases"": 9093, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 16, ""exact"": 1}]"
1p31.1a_carrier_kcon.aln.fa	HG02965_hap2#c1	HG02965_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a_alt2	HG02965#2#JBHDWR010000051.1:252967-263275	HML-2_1p31.1a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1a/HG02965_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a_alt2.fa	0782a3327ae8a55e2991afdd1c986e6028bb6ad40b44696415040e03bb04ada7	0	1	"[{""query_start"": 0, ""query_end"": 9093, ""query_bases"": 9093, ""source_start"": 100, ""source_end"": 9209, ""strand"": ""+"", ""cigar"": ""273=1D179=1D1918=1D396=1X37=3D2649=1D2876=7D146=1D179=1D439="", ""matching_bases"": 9092, ""mismatching_bases"": 1, ""query_inserted_bases"": 0, ""omitted_source_bases"": 16, ""exact"": 0}]"
1p31.1b_carrier_kcon.aln.fa	HG01167_hap2	HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	HG01167#2#CM094538.1:75562399-75568758	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	HG01167_hap2	HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	HG01167#2#CM094538.1:75567804-75574163	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	HG01167_hap2	HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part3	HG01167#2#CM094538.1:75573209-75579568	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	HG03017_pat	HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	HG03017#1#CM088908.1:75715197-75721556	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	HG03017_pat	HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	HG03017#1#CM088908.1:75720602-75726961	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	HG03017_pat	HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part3	HG03017#1#CM088908.1:75726007-75732366	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	NA21093_hap2	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	NA21093#2#CM089607.1:75558201-75564560	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	NA21093_hap2	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	NA21093#2#CM089607.1:75563606-75569965	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	NA21093_hap2	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part3	NA21093#2#CM089607.1:75569011-75575370	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	NA21093_hap2	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part4	NA21093#2#CM089607.1:75574416-75580775	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	NA21106_hap2	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	NA21106#2#CM089583.1:75559906-75566265	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	NA21106_hap2	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	NA21106#2#CM089583.1:75565311-75571670	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	NA21106_hap2	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part3	NA21106#2#CM089583.1:75570716-75577075	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	NA21106_hap2	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part4	NA21106#2#CM089583.1:75576121-75582480	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	HG03009_h1	HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	HG03009#1#haplotype1-0000009#0:179211448-179217807	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	HG03009_h1	HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	HG03009#1#haplotype1-0000009#0:179216853-179223212	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	HG03009_h1	HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part3	HG03009#1#haplotype1-0000009#0:179222258-179228617	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	HG03732_h2	HG03732_h2_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	HG03732#2#haplotype2-0000073#0:75584973-75591330	HML-2_1p31.1b			0	0	[]
1p31.1b_carrier_kcon.aln.fa	HG03732_h2	HG03732_h2_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	HG03732#2#haplotype2-0000073#0:75590376-75596735	HML-2_1p31.1b			0	0	[]
21p13_carrier_kcon.aln.fa	HG00097_hap1#c1	HG00097_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1	HG00097#1#CM094072.1:10255-17919	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00097_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	601ec4796942f9aaa8ed0269df81e7528ba1e3370b9c8e3be0cd07df99a6863f	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=198D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	HG00097_hap1#c1	HG00097_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2	HG00097#1#CM094073.1:10714-18386	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00097_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	31c74afffdb356c2d4d3b3470179f019312d615bf9843ec3d1accb3827927c82	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X24=1X11=1X135=7D71=1D115=1X1=1D30=1D311=206D1428=1X338=1X198=1X946=1X107=1D406=1X59=1X976=1X292=1X53=13D156=1D249="", ""matching_bases"": 6195, ""mismatching_bases"": 13, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	HG00097_hap1#c2	HG00097_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1	HG00097#1#CM094072.1:10255-17919	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00097_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	601ec4796942f9aaa8ed0269df81e7528ba1e3370b9c8e3be0cd07df99a6863f	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D26=1X11=1X135=7D71=1D115=1D1=1X30=1D311=198D1428=1X338=1X198=1X946=1X107=1D406=1X59=1X976=1X292=1X53=13D156=1D249="", ""matching_bases"": 6196, ""mismatching_bases"": 12, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	HG00097_hap1#c2	HG00097_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2	HG00097#1#CM094073.1:10714-18386	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00097_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	31c74afffdb356c2d4d3b3470179f019312d615bf9843ec3d1accb3827927c82	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D311=206D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	HG00097_hap2#c1	HG00097_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	HG00097#2#CM094087.1:12872-20536	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00097_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	a042ac5dcb125de2f1a2acb3bef167b19e8ae8485308b3fe52c17d3e209f56d2	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=198D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	HG00097_hap2#c1	HG00097_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	HG00097#2#JBIRDE010000052.1:9221-16881	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00097_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	402a148c943f5c4468322309e14d5424282c0b377d5634f5edbfd8384fc123a3	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6561, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=194D244=1X879=1X349=1X491=1X783=1X162=1X107=1D406=1X59=1X976=1X292=1X53=13D156=1D105=1X67=1X75="", ""matching_bases"": 6196, ""mismatching_bases"": 12, ""query_inserted_bases"": 0, ""omitted_source_bases"": 253, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	HG00126_hap2#c1	HG00126_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	HG00126#2#CM090131.1:15305-22973	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00126_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	4956f13001aaa0dd4aaa032c513f774f313fd335700731f0b8665371492ac325	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	HG00126_hap2#c1	HG00126_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	HG00126#2#JBHIKV010000061.1:9584-17260	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00126_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	8523b63dadf47ad32690aef470422d9b9cfe89aa5f01aa5af4581a58a0e2243e	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6577, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X8=5D2=18D1X34=1X135=7D71=1D37=1X48=1X28=1X1=1D30=1D41=1X269=210D1428=1X112=1X225=1X1253=1D406=1X741=1X126=1X460=1X53=13D156=1D249="", ""matching_bases"": 6194, ""mismatching_bases"": 14, ""query_inserted_bases"": 0, ""omitted_source_bases"": 269, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	HG00133_hap1#c1	HG00133_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1	HG00133#1#CM090055.1:14454-22117	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00133_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	dd96c93b54d20289ec83d76af015e78d34ed8af6716d05f7041ea4cb155c3c1c	1	1	"[{""query_start"": 0, ""query_end"": 6207, ""query_bases"": 6207, ""source_start"": 100, ""source_end"": 6564, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=198D3021=1D1789=13D156=1D249="", ""matching_bases"": 6207, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	HG00133_hap1#c1	HG00133_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2	HG00133#1#JBHIKQ010000052.1:16531-24189	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00133_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	a13563da18d0062ac29cfe17ed2650a89cd23ef1eab4700d37a7a3ada6e83356	0	1	"[{""query_start"": 0, ""query_end"": 6207, ""query_bases"": 6207, ""source_start"": 100, ""source_end"": 6559, ""strand"": ""+"", ""cigar"": ""108=1X1=1X92=2D12=1D48=8D28=23D13=1X44=1X113=7D71=1D37=1X48=1X30=1D30=1D4=1X306=206D100=1X42=1X112=1X40=1X389=1X786=1X89=1X44=1X273=1X265=1X871=1D406=1X477=1X29=1X54=1D249=1X569=1I156=1D227=1X21="", ""matching_bases"": 6184, ""mismatching_bases"": 22, ""query_inserted_bases"": 1, ""omitted_source_bases"": 253, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	HG00133_hap2#c2	HG00133_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	HG00133#2#JBHIKR010000046.1:8513-16181	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00133_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	ff3b1b960e33b026d83e886c879b6d75b17e5b59791c4fc7e3480f02c773a921	0	1	"[{""query_start"": 0, ""query_end"": 6201, ""query_bases"": 6201, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X158=7D71=1D117=1D30=1D4=1X36=1X269=202D143=1X543=1X853=1X22=1X318=1X265=1X871=1D406=1X741=1X634=20D156=1D249="", ""matching_bases"": 6190, ""mismatching_bases"": 11, ""query_inserted_bases"": 0, ""omitted_source_bases"": 268, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	HG00133_hap2#c2	HG00133_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	HG00133#2#CM090074.1:14382-22040	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00133_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	1431733eefb7b9059e2169f1402dc6b9f0aaa72f9c1ffc67e24ba42b23381263	1	1	"[{""query_start"": 0, ""query_end"": 6201, ""query_bases"": 6201, ""source_start"": 100, ""source_end"": 6559, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=206D3021=1D1783=6D156=1D249="", ""matching_bases"": 6201, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 258, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	HG00140_hap1#c1	HG00140_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1	HG00140#1#CM087118.1:18038-25706	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00140_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	692a63f92743ac4bb1f765386563648154b62e33c0e7cc71a8adaa7611d47952	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	HG00140_hap1#c1	HG00140_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2	HG00140#1#JBHDVY010000017.1:15352-23016	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00140_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	b340b956cdb4941e9d4ec64e904394cf1cd13f91d341a4ff5e25607ab669a56e	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D27=1X283=198D304=1X1518=1X762=1X434=1D1790=13D156=1D249="", ""matching_bases"": 6204, ""mismatching_bases"": 4, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	HG00140_hap1#c1	HG00140_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt3	HG00140#1#JBHDVY010000054.1:11754-19426	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00140_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	76ff83999b841e2f979233f16087bf13b5e610c778e26fb047537dcb6e19ebff	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X36=1X135=7D71=1D115=1X1=1D30=1D311=206D348=1X983=1X95=1X45=1X292=1X55=1X450=1X207=1X103=1X434=1D406=1X507=1X324=1X35=1X514=13D80=1X75=1D249="", ""matching_bases"": 6190, ""mismatching_bases"": 18, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	HG00140_hap1#c1	HG00140_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt4	HG00140#1#JBHDVY010000055.1:13078-20746	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00140_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt4.fa	ff5a31a12bcd66146967997ec75d39003a03d06d96efa2e6980a8657e4afcfa4	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""141=2X60=2D12=1D48=8D28=23D172=7D71=1D37=1X48=1X30=1D30=1D41=1X269=202D348=1X983=1X141=1X66=1X281=1X450=1X207=1X103=1X434=1D914=1X233=1X90=1X496=1X53=13D80=1X75=1D249="", ""matching_bases"": 6190, ""mismatching_bases"": 18, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	HG00140_hap1#c1	HG00140_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt5	HG00140#1#JBHDVY010000056.1:19037-26709	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00140_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt5.fa	41392d9b97cf76615dc85af7a7029fe3995ef8fd872273265048f2d5d6edc883	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X36=1X135=7D71=1D115=1X1=1D30=1D311=206D348=1X983=1X95=1X45=1X292=1X55=1X450=1X207=1X103=1X434=1D406=1X507=1X324=1X35=1X514=13D80=1X75=1D249="", ""matching_bases"": 6190, ""mismatching_bases"": 18, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	HG00140_hap2#c1	HG00140_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	HG00140#2#CM087143.1:4894437-4902105	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/HG00140_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	26f104e4993d8d4fea717afad74035e8fe78f6e3df8a4f0fbede93a0189d5632	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
