region	replicate	focal_tip	nearest_loci	nearest_distance
LTR	493	10q24.2__hap1__n189	12q14.1	0.023371647620470944
LTR	493	4q35.2_hg38__hap1__n61	15p13a	0.0047995894388698085
LTR	494	19p12c__hap1__n69	8q11.23_new	0.019474663317424652
LTR	494	10q24.2__hap1__n189	3q13.2	0.022320139296223396
LTR	494	4q35.2_hg38__hap1__n61	22p13	0.006605109035027687
LTR	495	19p12c__hap1__n69	12q14.1	0.013313991804527442
LTR	495	10q24.2__hap1__n189	3q13.2	0.025714216934016466
LTR	495	4q35.2_hg38__hap1__n61	15p13a	0.0049620108989957
LTR	496	19p12c__hap1__n69	8q11.23_new	0.014465188184939706
LTR	496	10q24.2__hap1__n189	11q23.3	0.029928203191232683
LTR	496	4q35.2_hg38__hap1__n61	15p13a	0.00602222190456346
LTR	497	19p12c__hap1__n69	11q22.1	0.018689060531341638
LTR	497	10q24.2__hap1__n189	3q13.2	0.021976750805287895
LTR	497	4q35.2_hg38__hap1__n61	15p13a	0.00828060750632044
LTR	498	19p12c__hap1__n69	8q11.23_new	0.008649274718898616
LTR	498	10q24.2__hap1__n189	3q13.2	0.029011864940501834
LTR	498	4q35.2_hg38__hap1__n61	15p13a	0.0034100620541721582
LTR	499	19p12c__hap1__n69	19q12	0.018275224257640204
LTR	499	10q24.2__hap1__n189	3q13.2	0.029554991311171192
LTR	499	4q35.2_hg38__hap1__n61	15p13a	0.004850227018067296
LTR	500	19p12c__hap1__n69	11q22.1	0.015472813269945526
LTR	500	10q24.2__hap1__n189	8q11.23_new	0.02584623064358953
LTR	500	4q35.2_hg38__hap1__n61	15p13a	0.011716937818082751
LTR	501	19p12c__hap1__n69	3q13.2	0.01458791791085417
LTR	501	10q24.2__hap1__n189	3q13.2	0.026853104066839772
LTR	501	4q35.2_hg38__hap1__n61	15p13a	0.007513879108194621
LTR	502	19p12c__hap1__n69	3q13.2	0.01455014551512537
LTR	502	10q24.2__hap1__n189	11q23.3	0.019502133491079383
LTR	502	4q35.2_hg38__hap1__n61	15p13a	0.005915295189557759
LTR	503	19p12c__hap1__n69	12q14.1	0.0162970281077991
LTR	503	10q24.2__hap1__n189	12q14.1	0.023377887651625948
LTR	503	4q35.2_hg38__hap1__n61	15p13a	0.004218060561885825
LTR	504	19p12c__hap1__n69	8q11.23_new	0.012413408821527477
LTR	504	10q24.2__hap1__n189	11q23.3	0.03855701485617352
LTR	504	4q35.2_hg38__hap1__n61	21p13	0.005871287305735898
LTR	505	19p12c__hap1__n69	3q13.2	0.010079069337128476
LTR	505	10q24.2__hap1__n189	3q13.2	0.026588668365251453
LTR	505	4q35.2_hg38__hap1__n61	15p13a	0.008736206699465052
LTR	506	19p12c__hap1__n69	11q22.1	0.008363938890397549
LTR	506	10q24.2__hap1__n189	12q14.1	0.026336421486315046
LTR	506	4q35.2_hg38__hap1__n61	15p13a	0.006450163430392675
LTR	507	19p12c__hap1__n69	3q13.2	0.01322810533740656
LTR	507	10q24.2__hap1__n189	3q13.2	0.026822870374197984
LTR	507	4q35.2_hg38__hap1__n61	15p13a	0.007400922042023972
LTR	508	19p12c__hap1__n69	11q22.1	0.009371580025160142
LTR	508	10q24.2__hap1__n189	3q13.2	0.027955509329227475
LTR	508	4q35.2_hg38__hap1__n61	22p13	0.00411707321957995
LTR	509	19p12c__hap1__n69	3q13.2	0.01337207318782109
LTR	509	10q24.2__hap1__n189	3q27.2	0.027068533901304224
LTR	509	4q35.2_hg38__hap1__n61	21p13	0.006850411194266992
LTR	510	19p12c__hap1__n69	22q11.21	0.008791403364166355
LTR	510	10q24.2__hap1__n189	3q13.2	0.025770779623237518
LTR	510	4q35.2_hg38__hap1__n61	15p13a	0.005815352677555549
LTR	511	19p12c__hap1__n69	3q13.2	0.013423661432283109
LTR	511	10q24.2__hap1__n189	8q11.23_new	0.02467707461377904
LTR	511	4q35.2_hg38__hap1__n61	15p13a	0.0034260637648434317
LTR	512	19p12c__hap1__n69	12q14.1	0.02030863841366788
LTR	512	10q24.2__hap1__n189	11q23.3	0.02556223590094267
LTR	512	4q35.2_hg38__hap1__n61	15p13a	0.0031074339984274446
LTR	513	19p12c__hap1__n69	22q11.21	0.006214515664746619
LTR	513	10q24.2__hap1__n189	10p12.1	0.016890990771660595
LTR	513	4q35.2_hg38__hap1__n61	15p13a	0.00832530444492452
LTR	514	19p12c__hap1__n69	8q11.23_new	0.0144305504877963
LTR	514	10q24.2__hap1__n189	11q23.3	0.028014995500166725
LTR	514	4q35.2_hg38__hap1__n61	15p13a	0.008935702164201947
LTR	515	19p12c__hap1__n69	8q11.23_new	0.00981216878907577
LTR	515	10q24.2__hap1__n189	12q14.1	0.02845115999885637
LTR	515	4q35.2_hg38__hap1__n61	22p13	0.007188704189908829
LTR	516	19p12c__hap1__n69	22q11.21	0.010888892714036466
LTR	516	10q24.2__hap1__n189	3q13.2	0.031728895190326956
LTR	516	4q35.2_hg38__hap1__n61	15p13a	0.006365013929663474
LTR	517	19p12c__hap1__n69	8q11.23_new	0.014837301396282688
LTR	517	10q24.2__hap1__n189	3q13.2	0.028391654027783177
LTR	517	4q35.2_hg38__hap1__n61	21p13	0.01338518773263786
LTR	518	19p12c__hap1__n69	11q22.1	0.01762434635562815
LTR	518	10q24.2__hap1__n189	8q11.23_new	0.02020958124003862
LTR	518	4q35.2_hg38__hap1__n61	21p13	0.009171986391858969
LTR	519	19p12c__hap1__n69	3q13.2	0.019937960430137812
LTR	519	10q24.2__hap1__n189	3q13.2	0.043514990671801236
LTR	519	4q35.2_hg38__hap1__n61	15p13a	0.0024772932229097933
LTR	520	19p12c__hap1__n69	3q13.2	0.018825319582393963
LTR	520	10q24.2__hap1__n189	3q13.2	0.03563455220491627
LTR	520	4q35.2_hg38__hap1__n61	15p13a	0.007284876002934107
LTR	521	19p12c__hap1__n69	12q14.1	0.018011671918496175
LTR	521	10q24.2__hap1__n189	5p13.3	0.03020780425203823
LTR	521	4q35.2_hg38__hap1__n61	15p13a	0.0075985129381276745
LTR	522	19p12c__hap1__n69	8q11.23_new	0.013321186250678081
LTR	522	10q24.2__hap1__n189	3q13.2	0.028956888033202052
LTR	522	4q35.2_hg38__hap1__n61	22p13	0.0071587339319133525
LTR	523	19p12c__hap1__n69	12q14.1	0.017013741292852307
LTR	523	10q24.2__hap1__n189	3q13.2	0.0259583252784326
LTR	523	4q35.2_hg38__hap1__n61	15p13a	0.006845503311338846
LTR	524	19p12c__hap1__n69	3q27.2	0.016484382828867515
LTR	524	10q24.2__hap1__n189	3q27.2	0.029481671429109957
LTR	524	4q35.2_hg38__hap1__n61	21p13	0.009773061978755895
LTR	525	19p12c__hap1__n69	3q13.2	0.013029887937080948
LTR	525	10q24.2__hap1__n189	3q13.2	0.025760281992995033
LTR	525	4q35.2_hg38__hap1__n61	22p13	0.001666667842073366
LTR	526	19p12c__hap1__n69	12q14.1	0.017395496997607857
LTR	526	10q24.2__hap1__n189	12q14.1	0.021740885593198457
LTR	526	4q35.2_hg38__hap1__n61	15p13a	0.007833236428356191
LTR	527	19p12c__hap1__n69	8q11.23_new	0.006879830906094148
LTR	527	10q24.2__hap1__n189	12q14.1	0.022569642749360345
LTR	527	4q35.2_hg38__hap1__n61	15p13a	0.008302260766007985
LTR	528	19p12c__hap1__n69	12q14.1	0.016586979509137255
LTR	528	10q24.2__hap1__n189	12q14.1	0.031218419340673702
LTR	528	4q35.2_hg38__hap1__n61	21p13	0.007289229633725414
LTR	529	19p12c__hap1__n69	11q22.1	0.014684142175842367
LTR	529	10q24.2__hap1__n189	10p12.1	0.023623912314552766
LTR	529	4q35.2_hg38__hap1__n61	15p13a	0.0085370500561026
LTR	530	19p12c__hap1__n69	12q14.1	0.013423967739822707
LTR	530	10q24.2__hap1__n189	12q14.1	0.02527314788405709
LTR	530	4q35.2_hg38__hap1__n61	22p13	0.001959299665913017
LTR	531	19p12c__hap1__n69	8q11.23_new	0.012589948166581528
LTR	531	10q24.2__hap1__n189	11q23.3	0.01964591016912086
LTR	531	4q35.2_hg38__hap1__n61	22p13	0.008662212002138625
LTR	532	19p12c__hap1__n69	11q22.1	0.012446778155191148
LTR	532	10q24.2__hap1__n189	11q23.3	0.03280262471693392
LTR	532	4q35.2_hg38__hap1__n61	22p13	0.005511429441064725
LTR	533	19p12c__hap1__n69	12q14.1	0.015111857171654974
LTR	533	10q24.2__hap1__n189	12q14.1	0.02666395506297944
LTR	533	4q35.2_hg38__hap1__n61	21p13	0.017134288122257646
LTR	534	19p12c__hap1__n69	12q14.1	0.014739626464301785
LTR	534	10q24.2__hap1__n189	12q14.1	0.025082166281285886
LTR	534	4q35.2_hg38__hap1__n61	15p13a	0.006997848526937758
LTR	535	19p12c__hap1__n69	12q14.1	0.013498942964842522
LTR	535	10q24.2__hap1__n189	11q23.3	0.018284539377761384
LTR	535	4q35.2_hg38__hap1__n61	15p13a	0.008952265305477741
LTR	536	19p12c__hap1__n69	11q22.1	0.008459428715191683
LTR	536	10q24.2__hap1__n189	3q13.2	0.025293617711757407
LTR	536	4q35.2_hg38__hap1__n61	15p13a	0.011902549337931417
LTR	537	19p12c__hap1__n69	8q11.23_new	0.007272272408274515
LTR	537	10q24.2__hap1__n189	12q14.1	0.021317214426875435
LTR	537	4q35.2_hg38__hap1__n61	15p13a	0.0057184677338278644
LTR	538	19p12c__hap1__n69	12q14.1	0.013521999926917381
LTR	538	10q24.2__hap1__n189	12q14.1	0.02686299410967085
LTR	538	4q35.2_hg38__hap1__n61	21p13	0.0070918950505379635
LTR	539	19p12c__hap1__n69	8q11.23_new	0.010794398111422776
LTR	539	10q24.2__hap1__n189	11q23.3	0.03316302630959995
LTR	539	4q35.2_hg38__hap1__n61	22p13	0.013289924618428983
LTR	540	19p12c__hap1__n69	8q11.23_new	0.012282192204187534
LTR	540	10q24.2__hap1__n189	3q12.3	0.031131790001723753
LTR	540	4q35.2_hg38__hap1__n61	22p13	0.003392342354159042
LTR	541	19p12c__hap1__n69	3q13.2	0.016259720143770053
LTR	541	10q24.2__hap1__n189	11q23.3	0.03189700834782023
LTR	541	4q35.2_hg38__hap1__n61	15p13a	0.010295171081361881
LTR	542	19p12c__hap1__n69	8q11.23_new	0.008502147530752353
LTR	542	10q24.2__hap1__n189	11q23.3	0.029015187745287337
LTR	542	4q35.2_hg38__hap1__n61	15p13a	0.0034212951895956356
LTR	543	19p12c__hap1__n69	12q14.1	0.013334138586085497
LTR	543	10q24.2__hap1__n189	12q14.1	0.0240299579124379
LTR	543	4q35.2_hg38__hap1__n61	15p13a	0.007003172237024957
LTR	544	19p12c__hap1__n69	12q14.1	0.0150317992417681
LTR	544	10q24.2__hap1__n189	19q12	0.023223100288169145
LTR	544	4q35.2_hg38__hap1__n61	22p13	0.005709465949432668
LTR	545	19p12c__hap1__n69	22q11.21	0.0189175367581888
LTR	545	10q24.2__hap1__n189	11q23.3	0.0240176057684756
LTR	545	4q35.2_hg38__hap1__n61	15p13a	0.0017927273667743687
LTR	546	19p12c__hap1__n69	8q11.23_new	0.013901615913901611
LTR	546	10q24.2__hap1__n189	3q27.2	0.028951588794270157
LTR	546	4q35.2_hg38__hap1__n61	15p13a	0.008566776134744825
LTR	547	19p12c__hap1__n69	3q13.2	0.010393843741051102
LTR	547	10q24.2__hap1__n189	3q13.2	0.029609430853543905
LTR	547	4q35.2_hg38__hap1__n61	15p13a	0.0033554780334534573
LTR	548	19p12c__hap1__n69	12q14.1	0.019835813042610586
LTR	548	10q24.2__hap1__n189	12q14.1	0.021068572062893715
LTR	548	4q35.2_hg38__hap1__n61	15p13a	0.0018890638197803789
LTR	549	19p12c__hap1__n69	8q11.23_new	0.011291651112876201
LTR	549	10q24.2__hap1__n189	3q13.2	0.021888054215192243
LTR	549	4q35.2_hg38__hap1__n61	15p13a	0.008461178110246742
LTR	550	19p12c__hap1__n69	8q11.23_new	0.008489507212363192
LTR	550	10q24.2__hap1__n189	3q13.2	0.02343786565461909
LTR	550	4q35.2_hg38__hap1__n61	15p13a	0.0032573288772255182
LTR	551	19p12c__hap1__n69	8q11.23_new	0.011821191741036251
LTR	551	10q24.2__hap1__n189	12q14.1	0.023566728475220428
LTR	551	4q35.2_hg38__hap1__n61	15p13a	0.008539487753325664
LTR	552	19p12c__hap1__n69	7p22.1	0.017065614939231033
LTR	552	10q24.2__hap1__n189	12q14.1	0.021394730005416026
LTR	552	4q35.2_hg38__hap1__n61	15p13a	0.0016774963587522507
LTR	553	19p12c__hap1__n69	3q13.2	0.012070610947493591
LTR	553	10q24.2__hap1__n189	3q13.2	0.021570379580298248
LTR	553	4q35.2_hg38__hap1__n61	21p13	0.013462100106170327
LTR	554	19p12c__hap1__n69	3q13.2	0.01754943846007457
LTR	554	10q24.2__hap1__n189	11q23.3	0.033176872383504356
LTR	554	4q35.2_hg38__hap1__n61	15p13a	0.00773486363776435
LTR	555	19p12c__hap1__n69	8q11.23_new	0.020476398745865647
LTR	555	10q24.2__hap1__n189	3q13.2	0.025702700573998802
LTR	555	4q35.2_hg38__hap1__n61	15p13a	0.0033693717126795503
LTR	556	19p12c__hap1__n69	8q11.23_new	0.015888612982943962
LTR	556	10q24.2__hap1__n189	11q23.3	0.028211401434842492
LTR	556	4q35.2_hg38__hap1__n61	15p13a	0.011352607251696845
LTR	557	19p12c__hap1__n69	8q11.23_new	0.0143194024948408
LTR	557	10q24.2__hap1__n189	3q13.2	0.024154289293215246
LTR	557	4q35.2_hg38__hap1__n61	21p13	0.00962399021061204
LTR	558	19p12c__hap1__n69	Xq21.33	0.025620511989511235
LTR	558	10q24.2__hap1__n189	11q23.3	0.027357809494060376
LTR	558	4q35.2_hg38__hap1__n61	22p13	0.005251325093081169
LTR	559	19p12c__hap1__n69	11q22.1	0.011446328757562909
LTR	559	10q24.2__hap1__n189	10p12.1	0.023411825812124358
LTR	559	4q35.2_hg38__hap1__n61	22p13	0.016823544422739936
LTR	560	19p12c__hap1__n69	8q11.23_new	0.010954305680192436
LTR	560	10q24.2__hap1__n189	21q21.1	0.023232898692233
LTR	560	4q35.2_hg38__hap1__n61	15p13a	0.0022229774459607554
LTR	561	19p12c__hap1__n69	12q14.1	0.015311932401627315
LTR	561	10q24.2__hap1__n189	12q14.1	0.0195904501299292
LTR	561	4q35.2_hg38__hap1__n61	15p13a	0.006744753863065944
LTR	562	19p12c__hap1__n69	11q22.1	0.015158654714780399
LTR	562	10q24.2__hap1__n189	11q23.3	0.019056456090437743
LTR	562	4q35.2_hg38__hap1__n61	15p13a	0.006271211224287712
LTR	563	19p12c__hap1__n69	22q11.21	0.01392583110563542
LTR	563	10q24.2__hap1__n189	3q27.2	0.025570425462735653
LTR	563	4q35.2_hg38__hap1__n61	15p13a	0.009532960478054783
LTR	564	19p12c__hap1__n69	8q11.23_new	0.015383155057805865
LTR	564	10q24.2__hap1__n189	3q13.2	0.03084623841322997
LTR	564	4q35.2_hg38__hap1__n61	15p13a	0.0068620182458987294
LTR	565	19p12c__hap1__n69	Xq21.33	0.011632464348918348
LTR	565	10q24.2__hap1__n189	3q13.2	0.023665114767254934
LTR	565	4q35.2_hg38__hap1__n61	22p13	0.0066313573808779724
LTR	566	19p12c__hap1__n69	8q11.23_new	0.017620290502611827
LTR	566	10q24.2__hap1__n189	11q23.3	0.019674781109230245
LTR	566	4q35.2_hg38__hap1__n61	15p13a	0.006687451862249408
LTR	567	19p12c__hap1__n69	8q11.23_new	0.016300585690396246
LTR	567	10q24.2__hap1__n189	8q11.23_new	0.021751827341125764
LTR	567	4q35.2_hg38__hap1__n61	22p13	0.0016977953200694174
LTR	568	19p12c__hap1__n69	22q11.21	0.013596141994490496
LTR	568	10q24.2__hap1__n189	3q13.2	0.021801145816870093
LTR	568	4q35.2_hg38__hap1__n61	15p13a	0.005339727864172819
LTR	569	19p12c__hap1__n69	3q13.2	0.011284294769196485
LTR	569	10q24.2__hap1__n189	11q23.3	0.02578991773339115
LTR	569	4q35.2_hg38__hap1__n61	22p13	0.009455672212590638
LTR	570	19p12c__hap1__n69	8q11.23_new	0.016379066049227835
LTR	570	10q24.2__hap1__n189	19q12	0.027824632226410215
LTR	570	4q35.2_hg38__hap1__n61	21p13	0.010764564652757866
LTR	571	19p12c__hap1__n69	11q22.1	0.007199236827544552
LTR	571	10q24.2__hap1__n189	10p12.1	0.02447723027302587
LTR	571	4q35.2_hg38__hap1__n61	15p13a	0.010123477239503437
LTR	572	19p12c__hap1__n69	12q14.1	0.011167337774344702
LTR	572	10q24.2__hap1__n189	12q14.1	0.01848455185550493
LTR	572	4q35.2_hg38__hap1__n61	15p13a	0.008321051686917519
LTR	573	19p12c__hap1__n69	12q14.1	0.00962076342405532
LTR	573	10q24.2__hap1__n189	12q13.2	0.021715389400441626
LTR	573	4q35.2_hg38__hap1__n61	15p13a	0.00015633252386171304
LTR	574	19p12c__hap1__n69	8p23.1a_hg38	0.014856349638850037
LTR	574	10q24.2__hap1__n189	3q13.2	0.026229108406731958
LTR	574	4q35.2_hg38__hap1__n61	15p13a	0.0017962744921782847
LTR	575	19p12c__hap1__n69	3q27.2	0.012303738764917457
LTR	575	10q24.2__hap1__n189	11q23.3	0.01612743738336437
LTR	575	4q35.2_hg38__hap1__n61	15p13a	0.005767693874788801
LTR	576	19p12c__hap1__n69	3q13.2	0.014454165470834567
LTR	576	10q24.2__hap1__n189	3q13.2	0.026286982241138526
LTR	576	4q35.2_hg38__hap1__n61	21p13	0.006017670113977983
LTR	577	19p12c__hap1__n69	12q14.1	0.013098404744088049
LTR	577	10q24.2__hap1__n189	12q14.1	0.019512627163198647
LTR	577	4q35.2_hg38__hap1__n61	15p13a	0.007172112883527773
LTR	578	19p12c__hap1__n69	12q14.1	0.017611938487352024
LTR	578	10q24.2__hap1__n189	11q23.3	0.027788487535811854
LTR	578	4q35.2_hg38__hap1__n61	15p13a	0.003946796666959448
LTR	579	19p12c__hap1__n69	12q14.1	0.013262040717003681
LTR	579	10q24.2__hap1__n189	3q13.2	0.0260446118093647
LTR	579	4q35.2_hg38__hap1__n61	22p13	0.007017398994144941
LTR	580	19p12c__hap1__n69	12q14.1	0.010699956167750317
LTR	580	10q24.2__hap1__n189	19q12	0.026198278314476936
LTR	580	4q35.2_hg38__hap1__n61	15p13a	0.010029978890095409
LTR	581	19p12c__hap1__n69	12q14.1	0.012230267166083537
LTR	581	10q24.2__hap1__n189	12q14.1	0.020404431537245294
LTR	581	4q35.2_hg38__hap1__n61	15p13a	0.007316885685751506
LTR	582	19p12c__hap1__n69	22q11.21	0.020617513994954283
LTR	582	10q24.2__hap1__n189	11q23.3	0.02388550868593279
LTR	582	4q35.2_hg38__hap1__n61	15p13a	0.011481655384704623
LTR	583	19p12c__hap1__n69	3q27.2	0.01262409512028807
LTR	583	10q24.2__hap1__n189	19q12	0.032340586602355524
LTR	583	4q35.2_hg38__hap1__n61	22p13	0.00954494689102052
LTR	584	19p12c__hap1__n69	8q11.23_new	0.009487525899670377
LTR	584	10q24.2__hap1__n189	11q23.3	0.032492637339763875
LTR	584	4q35.2_hg38__hap1__n61	15p13a	0.008487788032248825
LTR	585	19p12c__hap1__n69	12q14.1	0.015496316645774312
LTR	585	10q24.2__hap1__n189	3q27.2	0.022337410687456993
LTR	585	4q35.2_hg38__hap1__n61	15p13a	0.015845117131482775
LTR	586	19p12c__hap1__n69	3q27.2	0.014679224254603529
LTR	586	10q24.2__hap1__n189	19q12	0.01744632307226501
LTR	586	4q35.2_hg38__hap1__n61	15p13a	0.010053851588712484
LTR	587	19p12c__hap1__n69	12q14.1	0.00996549985335786
LTR	587	10q24.2__hap1__n189	19q12	0.026118371290762707
LTR	587	4q35.2_hg38__hap1__n61	15p13a	0.008815651315090739
LTR	588	19p12c__hap1__n69	11q22.1	0.0083337156314006
LTR	588	10q24.2__hap1__n189	5p13.3	0.02498013452440937
LTR	588	4q35.2_hg38__hap1__n61	22p13	0.0039588241216054615
LTR	589	19p12c__hap1__n69	22q11.21	0.017907467155808644
LTR	589	10q24.2__hap1__n189	11q23.3	0.02652974035088706
LTR	589	4q35.2_hg38__hap1__n61	22p13	0.0033898329129442573
LTR	590	19p12c__hap1__n69	12q14.1	0.019869393281965582
LTR	590	10q24.2__hap1__n189	5p13.3	0.02616804282719819
LTR	590	4q35.2_hg38__hap1__n61	15p13a	0.00019556603335443845
LTR	591	19p12c__hap1__n69	8q11.23_new	0.015307080736836337
LTR	591	10q24.2__hap1__n189	8q11.23_new	0.026035089299799353
LTR	591	4q35.2_hg38__hap1__n61	15p13a	0.003626252749465958
LTR	592	19p12c__hap1__n69	12q14.1	0.008884937923457507
LTR	592	10q24.2__hap1__n189	19q12	0.02282152437118232
LTR	592	4q35.2_hg38__hap1__n61	21p13	0.018814148386665897
LTR	593	19p12c__hap1__n69	12q14.1	0.009493112446426071
LTR	593	10q24.2__hap1__n189	3q13.2	0.016755610312495867
LTR	593	4q35.2_hg38__hap1__n61	15p13a	0.0055882507206305165
LTR	594	19p12c__hap1__n69	12q14.1	0.015114880310710373
LTR	594	10q24.2__hap1__n189	12q14.1	0.02948533156419835
LTR	594	4q35.2_hg38__hap1__n61	22p13	0.014374245113069492
LTR	595	19p12c__hap1__n69	11q22.1	0.007021515353471664
LTR	595	10q24.2__hap1__n189	11q22.1	0.02230273037528748
LTR	595	4q35.2_hg38__hap1__n61	15p13a	0.003291299491378047
LTR	596	19p12c__hap1__n69	12q14.1	0.01805694975235759
LTR	596	10q24.2__hap1__n189	12q14.1	0.03191973370438103
LTR	596	4q35.2_hg38__hap1__n61	15p13a	0.009156852362635123
LTR	597	19p12c__hap1__n69	3q27.2	0.01577327824668537
LTR	597	10q24.2__hap1__n189	8q11.23_new	0.02599980439932039
LTR	597	4q35.2_hg38__hap1__n61	15p13a	0.011858839931687487
LTR	598	19p12c__hap1__n69	11q22.1	0.007346568680050906
LTR	598	10q24.2__hap1__n189	8q11.23_new	0.020807295991962023
LTR	598	4q35.2_hg38__hap1__n61	21p13	0.008520789532523942
LTR	599	19p12c__hap1__n69	8q11.23_new	0.01723594402001096
LTR	599	10q24.2__hap1__n189	8q11.23_new	0.0259874298136284
LTR	599	4q35.2_hg38__hap1__n61	22p13	0.009596632248622214
LTR	600	19p12c__hap1__n69	3q13.2	0.016107511271499238
LTR	600	10q24.2__hap1__n189	3q13.2	0.020842205978624448
LTR	600	4q35.2_hg38__hap1__n61	21p13	0.005395368500778416
LTR	601	19p12c__hap1__n69	8q11.23_new	0.015417497380873644
LTR	601	10q24.2__hap1__n189	19q12	0.031453806438698884
LTR	601	4q35.2_hg38__hap1__n61	15p13a	0.0079367564459739
LTR	602	19p12c__hap1__n69	8q11.23_new	0.010435555868965917
LTR	602	10q24.2__hap1__n189	11q23.3	0.024386421081741178
LTR	602	4q35.2_hg38__hap1__n61	21p13	0.0037475117024402538
LTR	603	19p12c__hap1__n69	6q14.1	0.007118885910011802
LTR	603	10q24.2__hap1__n189	6q14.1	0.02720763660506342
LTR	603	4q35.2_hg38__hap1__n61	22p13	0.01153616065287269
LTR	604	19p12c__hap1__n69	8q11.23_new	0.017104875655866533
LTR	604	10q24.2__hap1__n189	3q27.2	0.028954713266093453
LTR	604	4q35.2_hg38__hap1__n61	15p13a	0.004619349608018505
LTR	605	19p12c__hap1__n69	3q13.2	0.015432822432147702
LTR	605	10q24.2__hap1__n189	3q13.2	0.022861754276973976
LTR	605	4q35.2_hg38__hap1__n61	15p13a	0.0033016938832588494
LTR	606	19p12c__hap1__n69	8q11.23_new	0.009454949127722795
LTR	606	10q24.2__hap1__n189	10p12.1	0.027096249215186448
LTR	606	4q35.2_hg38__hap1__n61	15p13a	0.011865170610447728
LTR	607	19p12c__hap1__n69	12q14.1	0.01278309771895543
LTR	607	10q24.2__hap1__n189	10p12.1	0.029776453925306322
LTR	607	4q35.2_hg38__hap1__n61	15p13a	0.0032552084393665803
LTR	608	19p12c__hap1__n69	12q14.1	0.012715709395073268
LTR	608	10q24.2__hap1__n189	3q13.2	0.018588846891339893
LTR	608	4q35.2_hg38__hap1__n61	15p13a	0.011571601428109785
LTR	609	19p12c__hap1__n69	8q11.23_new	0.01040783818817022
LTR	609	10q24.2__hap1__n189	8q11.23_new	0.03181845937847339
LTR	609	4q35.2_hg38__hap1__n61	15p13a	0.004903291541268118
LTR	610	19p12c__hap1__n69	8q11.23_new	0.011488625485311581
LTR	610	10q24.2__hap1__n189	3q13.2	0.02906122477022973
LTR	610	4q35.2_hg38__hap1__n61	15p13a	0.011748506961927946
LTR	611	19p12c__hap1__n69	8q11.23_new	0.00950904222820334
LTR	611	10q24.2__hap1__n189	11q23.3	0.018579298500973514
LTR	611	4q35.2_hg38__hap1__n61	22p13	0.009907620306454215
LTR	612	19p12c__hap1__n69	12q14.1	0.01439336788337307
LTR	612	10q24.2__hap1__n189	3q13.2	0.019982989459316727
LTR	612	4q35.2_hg38__hap1__n61	22p13	0.003480915791442385
LTR	613	19p12c__hap1__n69	8q11.23_new	0.01410571374217126
LTR	613	10q24.2__hap1__n189	11q23.3	0.03180325430521275
LTR	613	4q35.2_hg38__hap1__n61	15p13a	0.005456610739320897
LTR	614	19p12c__hap1__n69	11q22.1	0.011793116473930108
LTR	614	10q24.2__hap1__n189	8q11.23_new	0.028232008710348082
LTR	614	4q35.2_hg38__hap1__n61	15p13a	0.00844381031938203
LTR	615	19p12c__hap1__n69	12q14.1	0.010500575118118619
LTR	615	10q24.2__hap1__n189	3q27.2	0.027566574067210598
LTR	615	4q35.2_hg38__hap1__n61	15p13a	0.0052523508371488115
LTR	616	19p12c__hap1__n69	3q27.2	0.013527156300222701
LTR	616	10q24.2__hap1__n189	12q14.1	0.021252976101948554
LTR	616	4q35.2_hg38__hap1__n61	15p13a	0.005111888933760592
LTR	617	19p12c__hap1__n69	12q14.1	0.012717256385361904
LTR	617	10q24.2__hap1__n189	8q11.23_new	0.027648393392068937
LTR	617	4q35.2_hg38__hap1__n61	15p13a	0.004962114327702091
LTR	618	19p12c__hap1__n69	22q11.21	0.009299604853389772
LTR	618	10q24.2__hap1__n189	11q22.1	0.023451712277168676
LTR	618	4q35.2_hg38__hap1__n61	15p13a	0.003918718966701026
LTR	619	19p12c__hap1__n69	8q11.23_new	0.01127178409601388
LTR	619	10q24.2__hap1__n189	11q23.3	0.02494256679614261
LTR	619	4q35.2_hg38__hap1__n61	15p13a	0.003395585808902979
LTR	620	19p12c__hap1__n69	8q11.23_new	0.00932333755925298
LTR	620	10q24.2__hap1__n189	8q11.23_new	0.026117404014825644
LTR	620	4q35.2_hg38__hap1__n61	15p13a	0.007028249465979769
LTR	621	19p12c__hap1__n69	11q22.1	0.01434764588072696
LTR	621	10q24.2__hap1__n189	12q14.1	0.019965898403916393
LTR	621	4q35.2_hg38__hap1__n61	15p13a	0.005591770649827535
LTR	622	19p12c__hap1__n69	8q11.23_new	0.013598297179631099
LTR	622	10q24.2__hap1__n189	3q13.2	0.02790131793990932
LTR	622	4q35.2_hg38__hap1__n61	22p13	0.006693170256131184
