ID_Full	Locus	orig_Locus	ID	Haplotype	Source_Identifier	physical_locus_assignment	Structure	query	path	header	source_sha256
HG00323_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00323	h1	HG00323#1#CM087316.1:153169389-153172871	Xq28b	Fragment	q6161	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00323_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00323_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00323#1#CM087316.1:153189863-153196525 genomic_strand:-	4ffdae9c069b4880561a6472402cffbcefdfb11f050509beaf1234e16af7a1fb
HG00323_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00323	h2	HG00323#2#CM087342.1:153134865-153138347	Xq28b	Fragment	q6162	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00323_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00323_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00323#2#CM087342.1:153155339-153162001 genomic_strand:-	bff052e80d31bacfd92fdd96e10ec53be747c67bf70f6dbb430935bf37255b6d
HG00344_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00344	h1	HG00344#1#CM094511.1:153156834-153160316	Xq28b	Fragment	q6164	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00344_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00344_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00344#1#CM094511.1:153177309-153183971 genomic_strand:-	3485f3997276549f1534006e20cba7aab2e9b11867f31293cddcf17c76b4dd4f
HG00344_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00344	h2	HG00344#2#CM094522.1:153167354-153170835	Xq28b	Fragment	q6165	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00344_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00344_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00344#2#CM094522.1:153187827-153194489 genomic_strand:-	ae3b644c512c3fc3161af523a27047cd288c7c3e42ed509e7e8a17f0b6d9ab88
HG00350_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00350	h1	HG00350#1#JBIREL010000057.1:51954536-51958018	Xq28b	Fragment	q6166	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00350_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00350_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00350#1#JBIREL010000057.1:51975010-51981672 genomic_strand:-	e945c40dc61600c38320d1f788614ba3431cc2c4f68045b712c36f3942a49be6
HG00350_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00350	h2	HG00350#2#JBIREM010000012.1:52060194-52063676	Xq28b	Fragment	q6167	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00350_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00350_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00350#2#JBIREM010000012.1:52080668-52087330 genomic_strand:-	2dd668aa4f4b0dd2460d4606780c6c1ee20fb7006a51758ff5f449acb63c4703
HG00408_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00408	mat	HG00408#2#JBHDVL010000040.1:100675120-100678601	Xq28b	Fragment	q6168	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00408_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00408_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00408#2#JBHDVL010000040.1:100695593-100702255 genomic_strand:-	169d89ae29c804479d2d2db9165249d2d55f25e5824445746ec5a8aba7ae9790
HG00408_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00408	pat	HG00408#1#JBHDVK010000067.1:102027924-102031405	Xq28b	Fragment	q6169	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00408_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00408_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00408#1#JBHDVK010000067.1:102048397-102055059 genomic_strand:-	fec9afee4098975e016201985ec13d652a28cfbb1d4c10fe017c4c7802bde9e2
HG00423_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00423	mat	HG00423#2#CM089426.1:153008805-153012286	Xq28b	Fragment	q6170	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00423_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00423_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00423#2#CM089426.1:153029276-153035938 genomic_strand:-	2f8d09ea8de09e01379387c631df57d2a76cd059bae47f76aff2ad98f6539cb6
HG00423_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00423	pat	HG00423#1#CM089412.1:154176727-154180208	Xq28b	Fragment	q6171	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00423_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00423_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00423#1#CM089412.1:154197196-154203858 genomic_strand:-	da0bc74f4972abccb1389063184f761703670cbf1fd0f64a00e118553d7f496b
HG00438_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00438	pat	HG00438#1#CM089185.1:152498619-152502100	Xq28b	Fragment	q6173	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00438_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00438_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00438#1#CM089185.1:152519092-152525754 genomic_strand:-	a6b345f4577cf0cfc4f52b3381f30e0a2dce1359f347fda36fab22cf2ab2a889
HG005_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG005	mat	HG005#2#JAHEPN020000005.1:101767039-101770520	Xq28b	Fragment	q6174	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG005_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG005_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG005#2#JAHEPN020000005.1:101787512-101794174 genomic_strand:-	f4552110211128c28efd85ee33cdc911d28924a3c66eb3752d84f3eb78193be1
HG00544_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00544	mat	HG00544#2#CM089396.1:153288557-153292039	Xq28b	Fragment	q6175	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00544_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00544_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00544#2#CM089396.1:153309031-153315693 genomic_strand:-	c3fd36e7db5b0134de576b02a00d988ff4e6b8ee15d553fa8e1efbf6a94aa509
HG00558_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00558	mat	HG00558#2#CM088535.1:154120714-154124196	Xq28b	Fragment	q6177	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00558_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00558_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00558#2#CM088535.1:154141186-154147848 genomic_strand:-	4bfd224c8900485b33f22dc9739ed57f38a97e62a514b585d5ae50671711e25c
HG00597_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00597	mat	HG00597#2#CM085792.1:152853359-152856840	Xq28b	Fragment	q6179	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00597_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00597_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00597#2#CM085792.1:152873830-152880492 genomic_strand:-	0a57daf42e36351ad01cc2b99620c40c26610558dbed96c54c91460483f79c91
HG00597_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00597	pat	HG00597#1#CM085778.1:154155241-154158722	Xq28b	Fragment	q6180	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00597_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00597_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00597#1#CM085778.1:154175712-154182374 genomic_strand:-	7f95bc22bb6b0a4b2dae381e8d8d56fb2f76dfcc89c701969ee03b591f764153
HG00609_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00609	mat	HG00609#2#JBHDRY010000009.1:94537219-94540700	Xq28b	Fragment	q6181	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00609_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00609_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00609#2#JBHDRY010000009.1:94557688-94564350 genomic_strand:-	1432c76ac0a90eee0a7d934a838aaa183c7d4a61c5bec68c391739b3a44c2b24
HG00621_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00621	mat	HG00621#2#CM087876.1:153279504-153282985	Xq28b	Fragment	q6182	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00621_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00621_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00621#2#CM087876.1:153299975-153306637 genomic_strand:-	1e6bca789c5b02846c56878efb6f49107bab702e72fe4505398978f1737f1e99
HG00639_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00639	mat	HG00639#2#JBHIHF010000042.1:153665441-153668923	Xq28b	Fragment	q6183	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00639_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00639_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00639#2#JBHIHF010000042.1:153685916-153692578 genomic_strand:-	cb609ba56b5b486f3c15110c6212917d6c58a8099978afdbedbfd1aab72fd90d
HG00642_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00642	mat	HG00642#2#JBHDSU010000002.1:105020102-105023583	Xq28b	Fragment	q6184	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00642_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00642_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00642#2#JBHDSU010000002.1:105040567-105047228 genomic_strand:-	eb9a7437bbf1fd7233c7b166d811126da224d234e5802f097a7273952ed38bca
HG00658_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00658	mat	HG00658#2#CM088809.1:153238929-153242410	Xq28b	Fragment	q6185	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00658_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00658_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00658#2#CM088809.1:153259400-153266062 genomic_strand:-	bdf5e196453cbe719b882664db1c71890b0d5370c6ab3bcdf185fd085ac275e8
HG00673_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00673	mat	HG00673#2#CM089166.1:153376384-153379866	Xq28b	Fragment	q6186	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00673_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00673_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00673#2#CM089166.1:153396850-153403512 genomic_strand:-	d0418115bb2b3a9e749d068789b4088e91c47663c603c6e46309ba891c29f700
HG00733_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00733	mat	HG00733#2#CM099653.1:153737228-153740710	Xq28b	Fragment	q6187	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00733_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00733_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00733#2#CM099653.1:153757703-153764365 genomic_strand:-	2a54e2b9b82902d6e2022ff96ba51b91301f88f3b89aa47b8a98802489cbddda
HG00735_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00735	mat	HG00735#2#JAHBCG030000009.1:81528976-81532458	Xq28b	Fragment	q6188	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00735_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00735_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00735#2#JAHBCG030000009.1:81549449-81556111 genomic_strand:-	2f425278eeaf955fbff2913cbafcca6cba71b7132e4fdb61804ae3d3d2094ce4
HG00735_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00735	pat	HG00735#1#JAHBCH020000010.1:81518951-81522433	Xq28b	Fragment	q6189	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00735_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00735_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00735#1#JAHBCH020000010.1:81539425-81546087 genomic_strand:-	ed169717a1757f8c8d434c791f04ce0250248a742caa9b1e5766c9ce82170f04
HG00738_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00738	mat	HG00738#2#JBHDSY010000044.1:106865697-106869179	Xq28b	Fragment	q6190	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00738_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00738_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00738#2#JBHDSY010000044.1:106886167-106892829 genomic_strand:-	a257713761a475392938562887e13375029ff03fe83b261f45811b3a204bfef7
HG00741_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00741	mat	HG00741#2#CM087920.1:154080317-154083799	Xq28b	Fragment	q6191	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00741_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00741_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00741#2#CM087920.1:154100783-154107445 genomic_strand:-	a54d4d3804d48ee56057aabb277476d99f934a4f2606fec5b85185a8907e3fe0
HG00741_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG00741	pat	HG00741#1#CM087908.1:153015824-153019306	Xq28b	Fragment	q6192	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG00741_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG00741_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG00741#1#CM087908.1:153036298-153042960 genomic_strand:-	0344f53ca5e2414a6c3e6059344ad80ae42430b799c47014a730ca6b902168f6
HG01071_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01071	pat	HG01071#1#CM089126.1:154508115-154511597	Xq28b	Fragment	q6193	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01071_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01071_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01071#1#CM089126.1:154528589-154535251 genomic_strand:-	939c651df88de2eed431c2a371529704e42e4710802dde2b1734ba76963c80c4
HG01099_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01099	mat	HG01099#2#CM086278.1:152020594-152024076	Xq28b	Fragment	q6194	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01099_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01099_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01099#2#CM086278.1:152041066-152047728 genomic_strand:-	bed1485b1196fea97821b33b21bd2e37513ca15d6b742a9d5e068e0550f79df3
HG01123_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01123	mat	HG01123#2#CM089110.1:154134607-154138089	Xq28b	Fragment	q6197	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01123_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01123_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01123#2#CM089110.1:154155080-154161742 genomic_strand:-	682c92e58bd510662f4f272b334191dcca5f7f167b358627aaef5b9ac41ea21a
HG01150_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01150	pat	HG01150#1#CM088610.1:153450619-153454100	Xq28b	Fragment	q6200	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01150_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01150_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01150#1#CM088610.1:153471092-153477754 genomic_strand:-	44e37f4cbd3430806dc74a1b655908a8263ce3d07119dc165c9bb54b71ffecc9
HG01167_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01167	h2	HG01167#2#JBIREQ010000043.1:100704898-100708380	Xq28b	Fragment	q6201	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01167_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01167_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01167#2#JBIREQ010000043.1:100725379-100732041 genomic_strand:-	d752ed1043c1d1a2fc9f0edf8a0bd011b049f187193873a07399a59a204ad32c
HG01175_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01175	pat	HG01175#1#JAHAMA020000049.1:81659616-81663098	Xq28b	Fragment	q6203	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01175_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01175_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01175#1#JAHAMA020000049.1:81680090-81686752 genomic_strand:-	114b0b6e581e57c6dffdc056d453d4cc08e087f72aab00ff173f85e5f9f01885
HG01258_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01258	mat	HG01258#2#JAGYYU020000052.1:101266669-101270151	Xq28b	Fragment	q6206	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01258_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01258_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01258#2#JAGYYU020000052.1:101287143-101293805 genomic_strand:-	9f384dc9176e1cedef033f0bacded27a41211109d45d250aad20b3442745f9f4
HG01346_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01346	mat	HG01346#2#CM086609.1:153609467-153612948	Xq28b	Fragment	q6207	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01346_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01346_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01346#2#CM086609.1:153629941-153636603 genomic_strand:-	e3b92a561691f97e079fb05a510611e5ae67cc4a98298b6472d72f8ae19d1333
HG01346_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01346	pat	HG01346#1#CM086597.1:153873261-153876743	Xq28b	Fragment	q6208	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01346_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01346_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01346#1#CM086597.1:153893734-153900396 genomic_strand:-	f563d20587af1d41cc5f8f0cc510ea3bbe9b359d63f778b636004e6bb19a2ad7
HG01361_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01361	mat	HG01361#2#CM089050.1:153295402-153298882	Xq28b	Fragment	q6210	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01361_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01361_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01361#2#CM089050.1:153315866-153322528 genomic_strand:-	6574bb0022c033ba0b8073b4242c446d00e3b180091c4387c3e2e113c2efc0c2
HG01530_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01530	h2	HG01530#2#JBHDXG010000058.1:33574287-33577769	Xq28b	Fragment	q6212	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01530_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01530_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01530#2#JBHDXG010000058.1:33594762-33601424 genomic_strand:-	88749f89ebc8ea87516aa3f14944fc43783629d0b26f85643a364c8f0d0abbac
HG01784_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01784	h1	HG01784#1#JBHDXH010000002.1:81600133-81603615	Xq28b	Fragment	q6213	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01784_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01784_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01784#1#JBHDXH010000002.1:81620610-81627272 genomic_strand:-	bc455d9efd616cc71690b34b67ee4a1b41e4921f3422b3f41948daa307d4bce1
HG01786_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01786	h1	HG01786#1#JBHIIW010000041.1:101324862-101328344	Xq28b	Fragment	q6215	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01786_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01786_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01786#1#JBHIIW010000041.1:101345340-101352002 genomic_strand:-	d8d9fda23e2dce01f56e33d3ecc6aaeb8a679d9be036d805f77cc82af6f75a3e
HG01928_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01928	mat	HG01928#2#CM089018.1:154158473-154161954	Xq28b	Fragment	q6221	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01928_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01928_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01928#2#CM089018.1:154178940-154185602 genomic_strand:-	287a6efd9b63efbbc27cf0631da4a9e663567f5e4a117c3a462f46773b0f3b15
HG01934_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01934	mat	HG01934#2#JBHIIB010000052.1:81651448-81654927	Xq28b	Fragment	q6222	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01934_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01934_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01934#2#JBHIIB010000052.1:81671909-81678568 genomic_strand:-	2607f3ca9bbb7fb125b63e745519055dd05bac96b724913261226dc58d1b6408
HG01940_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01940	mat	HG01940#2#CM088672.1:153104134-153107615	Xq28b	Fragment	q6223	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01940_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01940_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01940#2#CM088672.1:153124605-153131267 genomic_strand:-	b75def713431f633738953185a8be45eb3d0a22f7242e1e739ab3f8a1a0b56ce
HG01940_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01940	pat	HG01940#1#CM088643.1:153768401-153771883	Xq28b	Fragment	q6224	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01940_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01940_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01940#1#CM088643.1:153788874-153795536 genomic_strand:-	3b02e29cb3d661afd5bcb27f4d2d9cd7a026d1ca52bb26b717152690647a3c86
HG01943_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01943	mat	HG01943#2#CM089369.1:153173928-153177410	Xq28b	Fragment	q6225	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01943_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01943_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01943#2#CM089369.1:153194400-153201062 genomic_strand:-	8abb6a77f8fb9c5f15934cb55a09c73911bc2c98dcd036283f15397fec826651
HG01960_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01960	pat	HG01960#1#CM088657.1:152347468-152350948	Xq28b	Fragment	q6227	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01960_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01960_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01960#1#CM088657.1:152367924-152374586 genomic_strand:-	738efa44a7deec9d8f43e84f261eb236889b7cb5ec97d3141451817e2a31392f
HG01969_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01969	pat	HG01969#1#JBHIHO010000048.1:51977034-51980516	Xq28b	Fragment	q6228	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01969_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01969_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01969#1#JBHIHO010000048.1:51997510-52004172 genomic_strand:-	0c6e2c64dec0a76099dbcb3debf4c100aa31ecf4241e66baa21e58f5e073b35e
