region	tip_1	tip_2	mismatches	comparable_positions	nucleotide_difference	tree_distance
LTR	1p36.21a__hap1__n306	11q23.3__hap1__n159	134	611	0.2193126022913257	0.22133536435414639
LTR	1p36.21a__hap1__n306	11q23.3__hap2__n147	124	571	0.2171628721541156	0.22365595472196514
LTR	1p36.21a__hap1__n306	12p11.21__hap1__n345	130	551	0.23593466424682397	0.2613502678188898
LTR	1p36.21a__hap1__n306	12p11.21__hap2__n103	130	551	0.23593466424682397	0.2603845233014156
LTR	1p36.21a__hap1__n306	12q13.2__hap1__n216	139	616	0.22564935064935066	0.22997146842758004
LTR	1p36.21a__hap1__n306	12q13.2__hap2__n61	139	616	0.22564935064935066	0.23001303910316653
LTR	1p36.21a__hap1__n306	12q14.1__hap1__n260	141	630	0.22380952380952382	0.22344243620493226
LTR	1p36.21a__hap1__n306	12q14.1__hap2__n127	140	625	0.224	0.2234227037483615
LTR	1p36.21a__hap1__n306	12q24.33__hap1__n62	93	551	0.16878402903811252	0.16095953565226234
LTR	1p36.21a__hap1__n306	12q24.33__hap2__n14	94	552	0.17028985507246377	0.16207838759582915
LTR	1p36.21a__hap1__n306	13p13__hap1__n7	134	572	0.23426573426573427	0.2345079668003224
LTR	1p36.21a__hap1__n306	13p13__hap2__n4	134	572	0.23426573426573427	0.23776194997095215
LTR	1p36.21a__hap1__n306	14q11.2__hap1__n49	94	548	0.17153284671532848	0.17099983639898653
LTR	1p36.21a__hap1__n306	14q11.2__hap2__n26	93	548	0.16970802919708028	0.16978431573841177
LTR	1p36.21a__hap1__n306	14q32.33__hap1__n46	62	554	0.11191335740072202	0.11854709575831518
LTR	1p36.21a__hap1__n306	14q32.33__hap2__n1	63	554	0.11371841155234658	0.11968904830578894
LTR	1p36.21a__hap1__n306	15p13a__hap1__n12	97	596	0.16275167785234898	0.1656043196232796
LTR	1p36.21a__hap1__n306	15p13a__hap2__n11	100	596	0.16778523489932887	0.16931740974216142
LTR	1p36.21a__hap1__n306	15p13b__hap1__n9	133	572	0.23251748251748253	0.23337081946463398
LTR	1p36.21a__hap1__n306	15p13b__hap2__n5	133	572	0.23251748251748253	0.23279511224554889
LTR	1p36.21a__hap1__n306	16p11.2__hap1__n315	137	612	0.2238562091503268	0.22588070547019806
LTR	1p36.21a__hap1__n306	16p11.2__hap2__n30	137	610	0.22459016393442624	0.22579639368378074
LTR	1p36.21a__hap1__n306	19p12a__hap1__n256	111	543	0.20441988950276244	0.20695918938561997
LTR	1p36.21a__hap1__n306	19p12a__hap2__n111	111	543	0.20441988950276244	0.20809025164099315
LTR	1p36.21a__hap1__n306	19p12b__hap1__n57	145	625	0.232	0.23177309194581236
LTR	1p36.21a__hap1__n306	19p12b__hap2__n3	144	625	0.2304	0.2327113153969963
LTR	1p36.21a__hap1__n306	19p12c__hap1__n69	142	625	0.2272	0.2323381054567173
LTR	1p36.21a__hap1__n306	19p12c__hap2__n62	143	625	0.2288	0.23239106273585622
LTR	1p36.21a__hap1__n306	19p12d__hap1__n264	131	612	0.21405228758169934	0.2261638473624388
LTR	1p36.21a__hap1__n306	19p12d__hap2__n193	131	612	0.21405228758169934	0.22701278001255754
LTR	1p36.21a__hap1__n306	19p12e__hap1__n315	118	571	0.20665499124343256	0.20962406993980068
LTR	1p36.21a__hap1__n306	19p12e__hap2__n93	120	571	0.21015761821366025	0.2105064077958521
LTR	1p36.21a__hap1__n306	19p13.3__hap1__n107	128	570	0.22456140350877193	0.23001062090267352
LTR	1p36.21a__hap1__n306	19p13.3__hap2__n70	129	571	0.22591943957968477	0.23283323694478988
LTR	1p36.21a__hap1__n306	19q12__hap1__n314	143	625	0.2288	0.2284053530438462
LTR	1p36.21a__hap1__n306	19q12__hap2__n40	144	625	0.2304	0.23133327615406002
LTR	1p36.21a__hap1__n306	19q13.12b__hap1__n245	121	628	0.1926751592356688	0.20288574592271674
LTR	1p36.21a__hap1__n306	19q13.12b__hap2__n81	121	628	0.1926751592356688	0.20433607002323093
LTR	1p36.21a__hap1__n306	19q13.41__hap1__n201	144	625	0.2304	0.2514042939311159
LTR	1p36.21a__hap1__n306	19q13.41__hap2__n133	144	625	0.2304	0.25186192146664677
LTR	1p36.21a__hap1__n306	19q13.42__hap1__n382	111	551	0.2014519056261343	0.19720418016852814
LTR	1p36.21a__hap1__n306	19q13.42__hap2__n80	112	551	0.20326678765880218	0.19550104101146476
LTR	1p36.21a__hap1__n306	1p31.1a__hap1__n173	124	571	0.2171628721541156	0.20539834977505253
LTR	1p36.21a__hap1__n306	1p31.1a__hap2__n106	125	567	0.2204585537918871	0.21022810541878778
LTR	1p36.21a__hap1__n306	1p31.1b__hap1__n97	143	630	0.22698412698412698	0.22757595774008876
LTR	1p36.21a__hap1__n306	1p31.1b__hap2__n72	144	630	0.22857142857142856	0.22757641396395412
LTR	1p36.21a__hap1__n306	1p34.3__hap1__n2	110	592	0.1858108108108108	0.18130141407213646
LTR	1p36.21a__hap2__n10	10p12.1__hap1__n269	143	616	0.23214285714285715	0.22889586480866664
LTR	1p36.21a__hap2__n10	10p12.1__hap2__n81	142	616	0.2305194805194805	0.2278453834878738
LTR	1p36.21a__hap2__n10	10p14__hap1__n252	103	471	0.21868365180467092	0.2139583125398941
LTR	1p36.21a__hap2__n10	10p14__hap2__n42	116	548	0.2116788321167883	0.2187796166498911
LTR	1p36.21a__hap2__n10	10q24.2__hap1__n189	140	603	0.23217247097844113	0.22574193397057796
LTR	1p36.21a__hap2__n10	10q24.2__hap2__n114	141	603	0.23383084577114427	0.22483584137761264
LTR	1p36.21a__hap2__n10	11p15.4__hap1__n117	113	600	0.18833333333333332	0.18150664914783282
LTR	1p36.21a__hap2__n10	11p15.4__hap2__n98	114	600	0.19	0.18349649215920416
LTR	1p36.21a__hap2__n10	11p15.4b__hap1__n389	64	620	0.1032258064516129	0.10444968434495183
LTR	1p36.21a__hap2__n10	11p15.4b__hap2__n59	65	620	0.10483870967741936	0.10611038984311319
LTR	1p36.21a__hap2__n10	11q12.3__hap1__n361	111	540	0.20555555555555555	0.2000059100690949
LTR	1p36.21a__hap2__n10	11q12.3__hap2__n65	111	540	0.20555555555555555	0.20025078492288023
LTR	1p36.21a__hap2__n10	11q22.1__hap1__n160	144	621	0.2318840579710145	0.23091948603369894
LTR	1p36.21a__hap2__n10	11q22.1__hap2__n88	141	616	0.2288961038961039	0.2277405220189465
LTR	1p36.21a__hap2__n10	11q23.3__hap1__n159	134	602	0.22259136212624583	0.22255023880045133
LTR	1p36.21a__hap2__n10	11q23.3__hap2__n147	124	562	0.2206405693950178	0.2248708291682701
LTR	1p36.21a__hap2__n10	12p11.21__hap1__n345	130	542	0.23985239852398524	0.26256514226519473
LTR	1p36.21a__hap2__n10	12p11.21__hap2__n103	130	542	0.23985239852398524	0.2615993977477205
LTR	1p36.21a__hap2__n10	12q13.2__hap1__n216	139	607	0.22899505766062603	0.23118634287388498
LTR	1p36.21a__hap2__n10	12q13.2__hap2__n61	139	607	0.22899505766062603	0.23122791354947148
LTR	1p36.21a__hap2__n10	12q14.1__hap1__n260	141	621	0.22705314009661837	0.2246573106512372
LTR	1p36.21a__hap2__n10	12q14.1__hap2__n127	140	616	0.22727272727272727	0.22463757819466645
LTR	1p36.21a__hap2__n10	12q24.33__hap1__n62	91	542	0.16789667896678967	0.16217441009856726
LTR	1p36.21a__hap2__n10	12q24.33__hap2__n14	92	543	0.1694290976058932	0.1632932620421341
LTR	1p36.21a__hap2__n10	13p13__hap1__n7	134	563	0.23801065719360567	0.23572284124662735
LTR	1p36.21a__hap2__n10	13p13__hap2__n4	133	563	0.23623445825932504	0.2389768244172571
LTR	1p36.21a__hap2__n10	14q11.2__hap1__n49	92	539	0.17068645640074212	0.17221471084529144
LTR	1p36.21a__hap2__n10	14q11.2__hap2__n26	91	539	0.16883116883116883	0.1709991901847167
LTR	1p36.21a__hap2__n10	14q32.33__hap1__n46	61	545	0.11192660550458716	0.11976197020462012
LTR	1p36.21a__hap2__n10	14q32.33__hap2__n1	62	545	0.11376146788990826	0.12090392275209388
LTR	1p36.21a__hap2__n10	15p13a__hap1__n12	97	596	0.16275167785234898	0.16681919406958454
LTR	1p36.21a__hap2__n10	15p13a__hap2__n11	100	596	0.16778523489932887	0.17053228418846633
LTR	1p36.21a__hap2__n10	15p13b__hap1__n9	133	563	0.23623445825932504	0.23458569391093892
LTR	1p36.21a__hap2__n10	15p13b__hap2__n5	133	563	0.23623445825932504	0.23400998669185383
LTR	1p36.21a__hap2__n10	16p11.2__hap1__n315	137	603	0.22719734660033167	0.22709557991650298
LTR	1p36.21a__hap2__n10	16p11.2__hap2__n30	137	601	0.22795341098169716	0.22701126813008568
LTR	1p36.21a__hap2__n10	19p12a__hap1__n256	111	534	0.20786516853932585	0.2081740638319249
LTR	1p36.21a__hap2__n10	19p12a__hap2__n111	111	534	0.20786516853932585	0.20930512608729807
LTR	1p36.21a__hap2__n10	19p12b__hap1__n57	145	616	0.2353896103896104	0.2329879663921173
LTR	1p36.21a__hap2__n10	19p12b__hap2__n3	144	616	0.23376623376623376	0.2339261898433012
LTR	1p36.21a__hap2__n10	19p12c__hap1__n69	142	616	0.2305194805194805	0.23355297990302223
LTR	1p36.21a__hap2__n10	19p12c__hap2__n62	143	616	0.23214285714285715	0.23360593718216116
LTR	1p36.21a__hap2__n10	19p12d__hap1__n264	131	603	0.21724709784411278	0.22737872180874374
LTR	1p36.21a__hap2__n10	19p12d__hap2__n193	131	603	0.21724709784411278	0.2282276544588625
LTR	1p36.21a__hap2__n10	19p12e__hap1__n315	118	562	0.2099644128113879	0.21083894438610562
LTR	1p36.21a__hap2__n10	19p12e__hap2__n93	120	562	0.21352313167259787	0.21172128224215703
LTR	1p36.21a__hap2__n10	19p13.3__hap1__n107	128	561	0.2281639928698752	0.23122549534897846
LTR	1p36.21a__hap2__n10	19p13.3__hap2__n70	129	562	0.22953736654804271	0.23404811139109483
LTR	1p36.21a__hap2__n10	19q12__hap1__n314	143	616	0.23214285714285715	0.22962022749015115
LTR	1p36.21a__hap2__n10	19q12__hap2__n40	144	616	0.23376623376623376	0.23254815060036496
LTR	1p36.21a__hap2__n10	19q13.12b__hap1__n245	121	619	0.19547657512116318	0.2041006203690217
LTR	1p36.21a__hap2__n10	19q13.12b__hap2__n81	121	619	0.19547657512116318	0.20555094446953587
LTR	1p36.21a__hap2__n10	19q13.41__hap1__n201	143	616	0.23214285714285715	0.2526191683774208
LTR	1p36.21a__hap2__n10	19q13.41__hap2__n133	143	616	0.23214285714285715	0.25307679591295174
LTR	1p36.21a__hap2__n10	19q13.42__hap1__n382	110	542	0.2029520295202952	0.19841905461483308
LTR	1p36.21a__hap2__n10	19q13.42__hap2__n80	111	542	0.2047970479704797	0.19671591545776967
LTR	1p36.21a__hap2__n10	1p31.1a__hap1__n173	124	562	0.2206405693950178	0.20661322422135747
LTR	1p36.21a__hap2__n10	1p31.1a__hap2__n106	125	558	0.22401433691756273	0.21144297986509272
LTR	1p36.21a__hap2__n10	1p31.1b__hap1__n97	143	621	0.23027375201288244	0.2287908321863937
LTR	1p36.21a__hap2__n10	1p31.1b__hap2__n72	144	621	0.2318840579710145	0.22879128841025906
LTR	1p36.21a__hap2__n10	1p34.3__hap1__n2	110	583	0.18867924528301888	0.1825162885184414
LTR	1p36.21a__hap2__n10	1p36.21a__hap1__n306	0	623	0.0	0.00121487444630493
LTR	1p36.21b__hap1__n147	10p12.1__hap1__n269	188	882	0.21315192743764172	0.2150377353443799
LTR	1p36.21b__hap1__n147	10p12.1__hap2__n81	187	882	0.21201814058956917	0.21398725402358706
LTR	1p36.21b__hap1__n147	10p14__hap1__n252	172	804	0.21393034825870647	0.20010018307560737
LTR	1p36.21b__hap1__n147	10p14__hap2__n42	181	880	0.2056818181818182	0.20492148718560435
LTR	1p36.21b__hap1__n147	10q24.2__hap1__n189	189	874	0.21624713958810068	0.2118838045062912
LTR	1p36.21b__hap1__n147	10q24.2__hap2__n114	190	874	0.21739130434782608	0.2109777119133259
LTR	1p36.21b__hap1__n147	11p15.4__hap1__n117	89	529	0.16824196597353497	0.1676485196835461
LTR	1p36.21b__hap1__n147	11p15.4__hap2__n98	90	529	0.17013232514177692	0.16963836269491742
LTR	1p36.21b__hap1__n147	11p15.4b__hap1__n389	52	550	0.09454545454545454	0.09523310304634523
LTR	1p36.21b__hap1__n147	11p15.4b__hap2__n59	53	550	0.09636363636363636	0.0968938085445066
LTR	1p36.21b__hap1__n147	11q12.3__hap1__n361	167	867	0.19261822376009227	0.18614778060480813
LTR	1p36.21b__hap1__n147	11q12.3__hap2__n65	168	867	0.19377162629757785	0.1863926554585935
LTR	1p36.21b__hap1__n147	11q22.1__hap1__n160	188	876	0.2146118721461187	0.2170613565694122
LTR	1p36.21b__hap1__n147	11q22.1__hap2__n88	186	882	0.2108843537414966	0.21388239255465977
LTR	1p36.21b__hap1__n147	11q23.3__hap1__n159	182	881	0.20658342792281498	0.20869210933616458
LTR	1p36.21b__hap1__n147	11q23.3__hap2__n147	181	881	0.2054483541430193	0.21101269970398334
LTR	1p36.21b__hap1__n147	12p11.21__hap1__n345	186	807	0.23048327137546468	0.24870701280090796
LTR	1p36.21b__hap1__n147	12p11.21__hap2__n103	185	807	0.22924411400247832	0.24774126828343374
LTR	1p36.21b__hap1__n147	12q13.2__hap1__n216	190	882	0.21541950113378686	0.21732821340959824
LTR	1p36.21b__hap1__n147	12q13.2__hap2__n61	189	876	0.21575342465753425	0.21736978408518473
LTR	1p36.21b__hap1__n147	12q14.1__hap1__n260	183	876	0.2089041095890411	0.21079918118695046
LTR	1p36.21b__hap1__n147	12q14.1__hap2__n127	184	882	0.20861678004535147	0.2107794487303797
LTR	1p36.21b__hap1__n147	12q24.33__hap1__n62	131	870	0.15057471264367817	0.14831628063428054
LTR	1p36.21b__hap1__n147	12q24.33__hap2__n14	132	871	0.1515499425947187	0.14943513257784735
LTR	1p36.21b__hap1__n147	13p13__hap1__n7	197	882	0.2233560090702948	0.2218647117823406
LTR	1p36.21b__hap1__n147	13p13__hap2__n4	200	882	0.22675736961451248	0.22511869495297035
LTR	1p36.21b__hap1__n147	14q11.2__hap1__n49	133	868	0.1532258064516129	0.1583565813810047
LTR	1p36.21b__hap1__n147	14q11.2__hap2__n26	132	868	0.15207373271889402	0.15714106072042994
LTR	1p36.21b__hap1__n147	14q32.33__hap1__n46	88	874	0.10068649885583524	0.10590384074033338
LTR	1p36.21b__hap1__n147	14q32.33__hap2__n1	89	874	0.10183066361556065	0.10704579328780714
LTR	1p36.21b__hap1__n147	15p13a__hap1__n12	82	528	0.1553030303030303	0.1529610646052978
LTR	1p36.21b__hap1__n147	15p13a__hap2__n11	85	528	0.16098484848484848	0.15667415472417962
LTR	1p36.21b__hap1__n147	15p13b__hap1__n9	196	882	0.2222222222222222	0.22072756444665217
LTR	1p36.21b__hap1__n147	15p13b__hap2__n5	197	882	0.2233560090702948	0.22015185722756708
LTR	1p36.21b__hap1__n147	16p11.2__hap1__n315	188	874	0.2151029748283753	0.21323745045221626
LTR	1p36.21b__hap1__n147	16p11.2__hap2__n30	188	872	0.21559633027522937	0.21315313866579894
LTR	1p36.21b__hap1__n147	19p12a__hap1__n256	174	865	0.20115606936416186	0.19431593436763817
LTR	1p36.21b__hap1__n147	19p12a__hap2__n111	173	865	0.2	0.19544699662301132
LTR	1p36.21b__hap1__n147	19p12b__hap1__n57	192	882	0.21768707482993196	0.21912983692783056
LTR	1p36.21b__hap1__n147	19p12b__hap2__n3	192	882	0.21768707482993196	0.2200680603790145
LTR	1p36.21b__hap1__n147	19p12c__hap1__n69	186	882	0.2108843537414966	0.2196948504387355
LTR	1p36.21b__hap1__n147	19p12c__hap2__n62	187	882	0.21201814058956917	0.21974780771787442
LTR	1p36.21b__hap1__n147	19p12d__hap1__n264	177	849	0.20848056537102475	0.213520592344457
LTR	1p36.21b__hap1__n147	19p12d__hap2__n193	178	849	0.20965842167255594	0.21436952499457573
LTR	1p36.21b__hap1__n147	19p12e__hap1__n315	176	881	0.19977298524404086	0.19698081492181888
LTR	1p36.21b__hap1__n147	19p12e__hap2__n93	179	881	0.20317820658342792	0.1978631527778703
LTR	1p36.21b__hap1__n147	19p13.3__hap1__n107	189	872	0.21674311926605505	0.21736736588469172
LTR	1p36.21b__hap1__n147	19p13.3__hap2__n70	193	873	0.22107674684994272	0.22018998192680808
LTR	1p36.21b__hap1__n147	19q12__hap1__n314	186	882	0.2108843537414966	0.2157620980258644
LTR	1p36.21b__hap1__n147	19q12__hap2__n40	189	882	0.21428571428571427	0.21869002113607822
LTR	1p36.21b__hap1__n147	19q13.12b__hap1__n245	111	617	0.17990275526742303	0.19024249090473494
LTR	1p36.21b__hap1__n147	19q13.12b__hap2__n81	111	617	0.17990275526742303	0.1916928150052491
LTR	1p36.21b__hap1__n147	19q13.41__hap1__n201	132	587	0.22487223168654175	0.23876103891313408
LTR	1p36.21b__hap1__n147	19q13.41__hap2__n133	130	580	0.22413793103448276	0.23921866644866496
LTR	1p36.21b__hap1__n147	19q13.42__hap1__n382	152	874	0.17391304347826086	0.18456092515054634
LTR	1p36.21b__hap1__n147	19q13.42__hap2__n80	150	874	0.17162471395881007	0.18285778599348293
LTR	1p36.21b__hap1__n147	1p31.1a__hap1__n173	180	881	0.2043132803632236	0.19275509475707073
LTR	1p36.21b__hap1__n147	1p31.1a__hap2__n106	185	881	0.20998864926220204	0.19758485040080598
LTR	1p36.21b__hap1__n147	1p31.1b__hap1__n97	189	882	0.21428571428571427	0.21493270272210696
LTR	1p36.21b__hap1__n147	1p31.1b__hap2__n72	187	882	0.21201814058956917	0.2149331589459723
LTR	1p36.21b__hap1__n147	1p34.3__hap1__n2	157	872	0.18004587155963303	0.16865815905415463
LTR	1p36.21b__hap1__n147	1p36.21a__hap1__n306	58	554	0.10469314079422383	0.10430072952328734
LTR	1p36.21b__hap1__n147	1p36.21a__hap2__n10	58	545	0.10642201834862386	0.10551560396959225
LTR	1p36.21b__hap2__n60	10p12.1__hap1__n269	186	882	0.2108843537414966	0.2148794523546633
LTR	1p36.21b__hap2__n60	10p12.1__hap2__n81	185	882	0.20975056689342403	0.21382897103387047
LTR	1p36.21b__hap2__n60	10p14__hap1__n252	172	804	0.21393034825870647	0.19994190008589077
LTR	1p36.21b__hap2__n60	10p14__hap2__n42	181	880	0.2056818181818182	0.20476320419588775
LTR	1p36.21b__hap2__n60	10q24.2__hap1__n189	189	874	0.21624713958810068	0.21172552151657462
LTR	1p36.21b__hap2__n60	10q24.2__hap2__n114	190	874	0.21739130434782608	0.2108194289236093
LTR	1p36.21b__hap2__n60	11p15.4__hap1__n117	90	529	0.17013232514177692	0.1674902366938295
LTR	1p36.21b__hap2__n60	11p15.4__hap2__n98	91	529	0.1720226843100189	0.16948007970520085
LTR	1p36.21b__hap2__n60	11p15.4b__hap1__n389	54	550	0.09818181818181818	0.09507482005662865
LTR	1p36.21b__hap2__n60	11p15.4b__hap2__n59	55	550	0.1	0.09673552555479002
LTR	1p36.21b__hap2__n60	11q12.3__hap1__n361	167	867	0.19261822376009227	0.18598949761509156
LTR	1p36.21b__hap2__n60	11q12.3__hap2__n65	168	867	0.19377162629757785	0.18623437246887692
LTR	1p36.21b__hap2__n60	11q22.1__hap1__n160	186	876	0.21232876712328766	0.2169030735796956
LTR	1p36.21b__hap2__n60	11q22.1__hap2__n88	184	882	0.20861678004535147	0.21372410956494317
LTR	1p36.21b__hap2__n60	11q23.3__hap1__n159	182	881	0.20658342792281498	0.208533826346448
LTR	1p36.21b__hap2__n60	11q23.3__hap2__n147	181	881	0.2054483541430193	0.21085441671426675
LTR	1p36.21b__hap2__n60	12p11.21__hap1__n345	188	807	0.23296158612143741	0.2485487298111914
LTR	1p36.21b__hap2__n60	12p11.21__hap2__n103	187	807	0.23172242874845106	0.24758298529371717
LTR	1p36.21b__hap2__n60	12q13.2__hap1__n216	190	882	0.21541950113378686	0.21716993041988164
LTR	1p36.21b__hap2__n60	12q13.2__hap2__n61	189	876	0.21575342465753425	0.21721150109546813
LTR	1p36.21b__hap2__n60	12q14.1__hap1__n260	181	876	0.20662100456621005	0.21064089819723386
LTR	1p36.21b__hap2__n60	12q14.1__hap2__n127	182	882	0.20634920634920634	0.2106211657406631
LTR	1p36.21b__hap2__n60	12q24.33__hap1__n62	133	870	0.1528735632183908	0.14815799764456394
LTR	1p36.21b__hap2__n60	12q24.33__hap2__n14	134	871	0.15384615384615385	0.14927684958813076
LTR	1p36.21b__hap2__n60	13p13__hap1__n7	197	882	0.2233560090702948	0.221706428792624
LTR	1p36.21b__hap2__n60	13p13__hap2__n4	200	882	0.22675736961451248	0.22496041196325375
LTR	1p36.21b__hap2__n60	14q11.2__hap1__n49	133	868	0.1532258064516129	0.15819829839128813
LTR	1p36.21b__hap2__n60	14q11.2__hap2__n26	132	868	0.15207373271889402	0.15698277773071337
LTR	1p36.21b__hap2__n60	14q32.33__hap1__n46	88	874	0.10068649885583524	0.10574555775061681
LTR	1p36.21b__hap2__n60	14q32.33__hap2__n1	89	874	0.10183066361556065	0.10688751029809057
LTR	1p36.21b__hap2__n60	15p13a__hap1__n12	82	528	0.1553030303030303	0.1528027816155812
LTR	1p36.21b__hap2__n60	15p13a__hap2__n11	85	528	0.16098484848484848	0.15651587173446302
LTR	1p36.21b__hap2__n60	15p13b__hap1__n9	196	882	0.2222222222222222	0.22056928145693558
LTR	1p36.21b__hap2__n60	15p13b__hap2__n5	197	882	0.2233560090702948	0.2199935742378505
LTR	1p36.21b__hap2__n60	16p11.2__hap1__n315	188	874	0.2151029748283753	0.21307916746249966
LTR	1p36.21b__hap2__n60	16p11.2__hap2__n30	188	872	0.21559633027522937	0.21299485567608234
LTR	1p36.21b__hap2__n60	19p12a__hap1__n256	173	865	0.2	0.19415765137792157
LTR	1p36.21b__hap2__n60	19p12a__hap2__n111	172	865	0.19884393063583816	0.19528871363329475
LTR	1p36.21b__hap2__n60	19p12b__hap1__n57	190	882	0.21541950113378686	0.21897155393811396
LTR	1p36.21b__hap2__n60	19p12b__hap2__n3	190	882	0.21541950113378686	0.2199097773892979
LTR	1p36.21b__hap2__n60	19p12c__hap1__n69	184	882	0.20861678004535147	0.2195365674490189
LTR	1p36.21b__hap2__n60	19p12c__hap2__n62	185	882	0.20975056689342403	0.21958952472815782
LTR	1p36.21b__hap2__n60	19p12d__hap1__n264	177	849	0.20848056537102475	0.2133623093547404
LTR	1p36.21b__hap2__n60	19p12d__hap2__n193	178	849	0.20965842167255594	0.21421124200485914
LTR	1p36.21b__hap2__n60	19p12e__hap1__n315	176	881	0.19977298524404086	0.19682253193210228
LTR	1p36.21b__hap2__n60	19p12e__hap2__n93	179	881	0.20317820658342792	0.19770486978815371
LTR	1p36.21b__hap2__n60	19p13.3__hap1__n107	189	872	0.21674311926605505	0.21720908289497512
LTR	1p36.21b__hap2__n60	19p13.3__hap2__n70	193	873	0.22107674684994272	0.22003169893709149
LTR	1p36.21b__hap2__n60	19q12__hap1__n314	186	882	0.2108843537414966	0.2156038150361478
LTR	1p36.21b__hap2__n60	19q12__hap2__n40	189	882	0.21428571428571427	0.21853173814636162
LTR	1p36.21b__hap2__n60	19q13.12b__hap1__n245	111	617	0.17990275526742303	0.19008420791501834
LTR	1p36.21b__hap2__n60	19q13.12b__hap2__n81	111	617	0.17990275526742303	0.19153453201553253
LTR	1p36.21b__hap2__n60	19q13.41__hap1__n201	132	587	0.22487223168654175	0.2386027559234175
LTR	1p36.21b__hap2__n60	19q13.41__hap2__n133	130	580	0.22413793103448276	0.23906038345894837
LTR	1p36.21b__hap2__n60	19q13.42__hap1__n382	154	874	0.17620137299771166	0.18440264216082974
LTR	1p36.21b__hap2__n60	19q13.42__hap2__n80	152	874	0.17391304347826086	0.18269950300376636
LTR	1p36.21b__hap2__n60	1p31.1a__hap1__n173	180	881	0.2043132803632236	0.19259681176735413
LTR	1p36.21b__hap2__n60	1p31.1a__hap2__n106	185	881	0.20998864926220204	0.19742656741108938
LTR	1p36.21b__hap2__n60	1p31.1b__hap1__n97	189	882	0.21428571428571427	0.21477441973239036
LTR	1p36.21b__hap2__n60	1p31.1b__hap2__n72	187	882	0.21201814058956917	0.21477487595625572
LTR	1p36.21b__hap2__n60	1p34.3__hap1__n2	157	872	0.18004587155963303	0.16849987606443806
LTR	1p36.21b__hap2__n60	1p36.21a__hap1__n306	60	554	0.10830324909747292	0.10414244653357074
LTR	1p36.21b__hap2__n60	1p36.21a__hap2__n10	60	545	0.11009174311926606	0.10535732097987568
LTR	1p36.21b__hap2__n60	1p36.21b__hap1__n147	2	882	0.0022675736961451248	0.00226757369614512
