alignment	record	original_locus	locus	sample	haplotype	newly_admitted	candidate_source_count	ID_Full	Source_Identifier	source_binding_basis	copy_suffixed_record	physical_locus_changed_from_extraction	aligned_canonical_bases	aligned_sequence_sha256
10q24.2_carrier_kcon.aln.fa	HG01074_mat	10q24.2	10q24.2	HG01074	mat	0	1	HG01074_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01074#2#CM088816.1:101668022-101676437	unique_original_catalog_slot	0	0	7187	34a9edc6880a2ec932d23597022433babaece2fdc238aec4492a448f418f3995
10q24.2_carrier_kcon.aln.fa	HG01074_pat	10q24.2	10q24.2	HG01074	pat	0	1	HG01074_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01074#1#CM088790.1:101413989-101422409	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG01081_mat	10q24.2	10q24.2	HG01081	mat	0	1	HG01081_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01081#2#CM088587.1:102584470-102592890	unique_original_catalog_slot	0	0	7193	7346337489e29a29dd486c176a9ab7fa2a2fa3dc83612895c0399448e30f49c5
10q24.2_carrier_kcon.aln.fa	HG01081_pat	10q24.2	10q24.2	HG01081	pat	0	1	HG01081_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01081#1#CM088571.1:101654837-101663257	unique_original_catalog_slot	0	0	7193	269f0865a0542fbacace789b4ff84c540c30ea9e8e362b4c3e62181bc6b322f5
10q24.2_carrier_kcon.aln.fa	HG01099_pat	10q24.2	10q24.2	HG01099	pat	0	1	HG01099_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01099#1#CM086263.1:101113670-101122089	unique_original_catalog_slot	0	0	7192	4d4537cbb6e16fc825cff293a16942647b28049aa685672fd06d0e83b0532e7d
10q24.2_carrier_kcon.aln.fa	HG01106_mat	10q24.2	10q24.2	HG01106	mat	0	1	HG01106_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01106#2#CM087968.1:101363644-101372064	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG01106_pat	10q24.2	10q24.2	HG01106	pat	0	1	HG01106_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01106#1#CM087956.1:101619491-101627911	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01109_mat	10q24.2	10q24.2	HG01109	mat	0	1	HG01109_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01109#2#CM092079.1:100337262-100345682	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01109_pat	10q24.2	10q24.2	HG01109	pat	0	1	HG01109_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01109#1#CM092091.1:100375462-100383882	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG01114_h1	10q24.2	10q24.2	HG01114	h1	0	1	HG01114_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01114#1#haplotype1-0000035#0:101263696-101301542	unique_original_catalog_slot	0	0	7193	564ac41aa51d318ba96c6c217d4c5243560125c549d57ea12e2e2ae851c5ba42
10q24.2_carrier_kcon.aln.fa	HG01114_h2	10q24.2	10q24.2	HG01114	h2	0	1	HG01114_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01114#2#haplotype2-0000294#0:33946566-33984455	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01123_pat	10q24.2	10q24.2	HG01123	pat	0	1	HG01123_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01123#1#CM089087.1:102231328-102239748	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01150_mat	10q24.2	10q24.2	HG01150	mat	0	1	HG01150_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01150#2#CM088618.1:102547314-102555734	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG01150_pat	10q24.2	10q24.2	HG01150	pat	0	1	HG01150_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01150#1#CM088602.1:101337009-101345429	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG01167_hap2	10q24.2	10q24.2	HG01167	h2	0	1	HG01167_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HG01167#2#CM094546.1:102820111-102828530	unique_original_catalog_slot	0	0	7193	d7d3c4f4d68db76961f7c579e9a0673f6de52ca0940ab560d5ad977e76895c23
10q24.2_carrier_kcon.aln.fa	HG01175_mat	10q24.2	10q24.2	HG01175	mat	0	1	HG01175_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01175#2#CM087943.1:100701352-100709772	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG01175_pat	10q24.2	10q24.2	HG01175	pat	0	1	HG01175_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01175#1#CM087929.1:101375917-101384337	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01192_mat	10q24.2	10q24.2	HG01192	mat	0	1	HG01192_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01192#2#CM085945.1:99765485-99773904	unique_original_catalog_slot	0	0	7192	4d4537cbb6e16fc825cff293a16942647b28049aa685672fd06d0e83b0532e7d
10q24.2_carrier_kcon.aln.fa	HG01243_mat	10q24.2	10q24.2	HG01243	mat	0	1	HG01243_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01243#2#CM099595.1:99615670-99624090	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG01243_pat	10q24.2	10q24.2	HG01243	pat	0	1	HG01243_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01243#1#CM099607.1:102168931-102177351	unique_original_catalog_slot	0	0	7193	896d7ce8fe40eeec8cb7af33b44bba227d1bc92d2c69058394b53176b9a3df3b
10q24.2_carrier_kcon.aln.fa	HG01252_mat	10q24.2	10q24.2	HG01252	mat	0	1	HG01252_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01252#2#CM088859.1:101739096-101747511	unique_original_catalog_slot	0	0	7187	34a9edc6880a2ec932d23597022433babaece2fdc238aec4492a448f418f3995
10q24.2_carrier_kcon.aln.fa	HG01252_pat	10q24.2	10q24.2	HG01252	pat	0	1	HG01252_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01252#1#CM088828.1:101669958-101678377	unique_original_catalog_slot	0	0	7192	4d4537cbb6e16fc825cff293a16942647b28049aa685672fd06d0e83b0532e7d
10q24.2_carrier_kcon.aln.fa	HG01255_mat	10q24.2	10q24.2	HG01255	mat	0	1	HG01255_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01255#2#CM086724.1:101072296-101080716	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG01255_pat	10q24.2	10q24.2	HG01255	pat	0	1	HG01255_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01255#1#CM086711.1:102047278-102055698	unique_original_catalog_slot	0	0	7193	85c96ad6e8b7d989dc21a4cf889a3cbde16d8dab843419546a15e3b907582fd0
10q24.2_carrier_kcon.aln.fa	HG01261_mat	10q24.2	10q24.2	HG01261	mat	0	1	HG01261_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01261#2#CM085921.1:101485380-101493800	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01352_h1	10q24.2	10q24.2	HG01352	h1	0	1	HG01352_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#1#haplotype1-0000011#0:31833268-31871154	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01352_h2	10q24.2	10q24.2	HG01352	h2	0	1	HG01352_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#2#haplotype2-0000170#0:31795836-31833722	unique_original_catalog_slot	0	0	7193	8fbb73cb9a482ea5b4eab10ad30ff5036559a08033c5a9637f6f3e1f2e467349
10q24.2_carrier_kcon.aln.fa	HG01358_mat	10q24.2	10q24.2	HG01358	mat	0	1	HG01358_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01358#2#CM089072.1:103141084-103149504	unique_original_catalog_slot	0	0	7193	7bc385b3117d0e4806c3b8d3f70ed464bf640a068f877fec32a36632adb2f12f
10q24.2_carrier_kcon.aln.fa	HG01358_pat	10q24.2	10q24.2	HG01358	pat	0	1	HG01358_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01358#1#CM089059.1:100516715-100525135	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG01361_mat	10q24.2	10q24.2	HG01361	mat	0	1	HG01361_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01361#2#CM089043.1:102145540-102153959	unique_original_catalog_slot	0	0	7192	4d4537cbb6e16fc825cff293a16942647b28049aa685672fd06d0e83b0532e7d
10q24.2_carrier_kcon.aln.fa	HG01361_pat	10q24.2	10q24.2	HG01361	pat	0	1	HG01361_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01361#1#CM089027.1:101324200-101332620	unique_original_catalog_slot	0	0	7193	180967fec6b300747e3aff79470a9695bcbb862cab744514dabd887117b015ea
10q24.2_carrier_kcon.aln.fa	HG01433_mat	10q24.2	10q24.2	HG01433	mat	0	1	HG01433_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01433#2#CM086515.1:101080580-101089000	unique_original_catalog_slot	0	0	7193	85c96ad6e8b7d989dc21a4cf889a3cbde16d8dab843419546a15e3b907582fd0
10q24.2_carrier_kcon.aln.fa	HG01457_h1	10q24.2	10q24.2	HG01457	h1	0	1	HG01457_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01457#1#haplotype1-0000022#0:34125289-34163432	unique_original_catalog_slot	0	0	7192	4d4537cbb6e16fc825cff293a16942647b28049aa685672fd06d0e83b0532e7d
10q24.2_carrier_kcon.aln.fa	HG01457_h2	10q24.2	10q24.2	HG01457	h2	0	1	HG01457_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01457#2#haplotype2-0000113#0:33942435-33980320	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01496_mat	10q24.2	10q24.2	HG01496	mat	0	1	HG01496_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01496#2#CM086392.1:101512436-101520856	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG01505_h1	10q24.2	10q24.2	HG01505	h1	0	1	HG01505_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01505#1#haplotype1-0000040#0:101391260-101429363	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG01505_h2	10q24.2	10q24.2	HG01505	h2	0	1	HG01505_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01505#2#haplotype2-0000136#0:33945120-33983027	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01530_hap1	10q24.2	10q24.2	HG01530	h1	0	1	HG01530_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HG01530#1#CM087539.1:102117722-102126142	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG01530_hap2	10q24.2	10q24.2	HG01530	h2	0	1	HG01530_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HG01530#2#CM087562.1:100282475-100290895	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG01573_h1	10q24.2	10q24.2	HG01573	h1	0	1	HG01573_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01573#1#haplotype1-0000015#0:102564415-102602498	unique_original_catalog_slot	0	0	7193	180967fec6b300747e3aff79470a9695bcbb862cab744514dabd887117b015ea
10q24.2_carrier_kcon.aln.fa	HG01573_h2	10q24.2	10q24.2	HG01573	h2	0	1	HG01573_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01573#2#haplotype2-0000096#0:102560509-102598396	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01596_h1	10q24.2	10q24.2	HG01596	h1	0	1	HG01596_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01596#1#haplotype1-0000026#0:92297828-92335991	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG01596_h2	10q24.2	10q24.2	HG01596	h2	0	1	HG01596_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01596#2#haplotype2-0000099#0:33930294-33968426	unique_original_catalog_slot	0	0	7193	844173384b4fa1b4eb198b8b76380b872c9422bb05cded5ba69bf55bf0450e5f
10q24.2_carrier_kcon.aln.fa	HG01784_hap2	10q24.2	10q24.2	HG01784	h2	0	1	HG01784_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HG01784#2#CM087601.1:100300190-100308610	unique_original_catalog_slot	0	0	7193	8bf3d7c01d6074de74b8f0c0bef30478c8e735757f6f59503edd9de1732b1e20
10q24.2_carrier_kcon.aln.fa	HG01786_hap1	10q24.2	10q24.2	HG01786	h1	0	1	HG01786_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HG01786#1#CM089508.1:100307897-100316317	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01786_hap2	10q24.2	10q24.2	HG01786	h2	0	1	HG01786_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HG01786#2#CM089532.1:100749901-100758321	unique_original_catalog_slot	0	0	7193	7346337489e29a29dd486c176a9ab7fa2a2fa3dc83612895c0399448e30f49c5
10q24.2_carrier_kcon.aln.fa	HG01884_pat	10q24.2	10q24.2	HG01884	pat	0	1	HG01884_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01884#1#CM086409.1:100325589-100334009	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG01890_h1	10q24.2	10q24.2	HG01890	h1	0	1	HG01890_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01890#1#haplotype1-0000012#0:33879474-33917305	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG01890_h2	10q24.2	10q24.2	HG01890	h2	0	1	HG01890_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG01890#2#haplotype2-0000062#0:33990260-34028386	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG01928_mat	10q24.2	10q24.2	HG01928	mat	0	1	HG01928_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01928#2#CM089008.1:100821067-100829487	unique_original_catalog_slot	0	0	7193	e2a8dcc7f1fbc9dae483c5644fbf1a732fca8c6c8027ead93d07b3d98e3a1ed3
10q24.2_carrier_kcon.aln.fa	HG01928_pat	10q24.2	10q24.2	HG01928	pat	0	1	HG01928_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01928#1#CM088992.1:101066426-101074845	unique_original_catalog_slot	0	0	7192	4328112d22a8683ee9d9811a63c73880f84051ad3a37ec1971d65e66ca6f3985
10q24.2_carrier_kcon.aln.fa	HG01934_mat	10q24.2	10q24.2	HG01934	mat	0	1	HG01934_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01934#2#CM088885.1:101330555-101338974	unique_original_catalog_slot	0	0	7192	0b76fee97e77d8b0fb62dc598785d78197fd07223ccf13f108920c22637c6728
10q24.2_carrier_kcon.aln.fa	HG01934_pat	10q24.2	10q24.2	HG01934	pat	0	1	HG01934_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01934#1#CM088844.1:101404716-101413136	unique_original_catalog_slot	0	0	7193	180967fec6b300747e3aff79470a9695bcbb862cab744514dabd887117b015ea
10q24.2_carrier_kcon.aln.fa	HG01940_mat	10q24.2	10q24.2	HG01940	mat	0	1	HG01940_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01940#2#CM088665.1:101233425-101241845	unique_original_catalog_slot	0	0	7193	180967fec6b300747e3aff79470a9695bcbb862cab744514dabd887117b015ea
10q24.2_carrier_kcon.aln.fa	HG01943_mat	10q24.2	10q24.2	HG01943	mat	0	1	HG01943_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01943#2#CM089364.1:100796136-100804555	unique_original_catalog_slot	0	0	7192	4d4537cbb6e16fc825cff293a16942647b28049aa685672fd06d0e83b0532e7d
10q24.2_carrier_kcon.aln.fa	HG01943_pat	10q24.2	10q24.2	HG01943	pat	0	1	HG01943_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01943#1#CM089355.1:100395263-100403682	unique_original_catalog_slot	0	0	7192	0b76fee97e77d8b0fb62dc598785d78197fd07223ccf13f108920c22637c6728
10q24.2_carrier_kcon.aln.fa	HG01952_mat	10q24.2	10q24.2	HG01952	mat	0	1	HG01952_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01952#2#CM088003.1:102026713-102035132	unique_original_catalog_slot	0	0	7192	4d4537cbb6e16fc825cff293a16942647b28049aa685672fd06d0e83b0532e7d
10q24.2_carrier_kcon.aln.fa	HG01952_pat	10q24.2	10q24.2	HG01952	pat	0	1	HG01952_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01952#1#CM087978.1:100486126-100494546	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01960_pat	10q24.2	10q24.2	HG01960	pat	0	1	HG01960_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01960#1#CM088649.1:101649271-101657692	unique_original_catalog_slot	0	0	7193	eb3dc0b4f5f297722644d885a16b56a86a84e89a28a4cbc55c008d68866e875d
10q24.2_carrier_kcon.aln.fa	HG01969_mat	10q24.2	10q24.2	HG01969	mat	0	1	HG01969_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01969#2#CM088703.1:100553922-100562342	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01969_pat	10q24.2	10q24.2	HG01969	pat	0	1	HG01969_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01969#1#CM088691.1:101240771-101249191	unique_original_catalog_slot	0	0	7193	180967fec6b300747e3aff79470a9695bcbb862cab744514dabd887117b015ea
10q24.2_carrier_kcon.aln.fa	HG01975_mat	10q24.2	10q24.2	HG01975	mat	0	1	HG01975_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01975#2#CM099816.1:102761991-102770410	unique_original_catalog_slot	0	0	7192	4d4537cbb6e16fc825cff293a16942647b28049aa685672fd06d0e83b0532e7d
10q24.2_carrier_kcon.aln.fa	HG01975_pat	10q24.2	10q24.2	HG01975	pat	0	1	HG01975_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01975#1#CM099801.1:103243054-103251474	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG01978_mat	10q24.2	10q24.2	HG01978	mat	0	1	HG01978_mat_hprc_r2_v1.1.0_HML-2_10q24.2	HG01978#2#CM089276.1:103201436-103209856	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01978_pat	10q24.2	10q24.2	HG01978	pat	0	1	HG01978_pat_hprc_r2_v1.1.0_HML-2_10q24.2	HG01978#1#CM089250.1:102094967-102103387	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG01981_pat	10q24.2	10q24.2	HG01981	pat	0	1	HG01981_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01981#1#CM086325.1:101674217-101682637	unique_original_catalog_slot	0	0	7193	a2b2bbf7dd0acd91596c13f12b5cec21c5570161403140d0288d561702dc5ae2
10q24.2_carrier_kcon.aln.fa	HG01993_mat	10q24.2	10q24.2	HG01993	mat	0	1	HG01993_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01993#2#CM086538.1:102727207-102735626	unique_original_catalog_slot	0	0	7192	0b76fee97e77d8b0fb62dc598785d78197fd07223ccf13f108920c22637c6728
10q24.2_carrier_kcon.aln.fa	HG01993_pat	10q24.2	10q24.2	HG01993	pat	0	1	HG01993_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG01993#1#CM086498.1:102817587-102826006	unique_original_catalog_slot	0	0	7192	4d4537cbb6e16fc825cff293a16942647b28049aa685672fd06d0e83b0532e7d
10q24.2_carrier_kcon.aln.fa	HG02004_mat	10q24.2	10q24.2	HG02004	mat	0	1	HG02004_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG02004#2#CM086314.1:101620721-101629141	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG02004_pat	10q24.2	10q24.2	HG02004	pat	0	1	HG02004_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG02004#1#CM086305.1:100907407-100915826	unique_original_catalog_slot	0	0	7192	4d4537cbb6e16fc825cff293a16942647b28049aa685672fd06d0e83b0532e7d
10q24.2_carrier_kcon.aln.fa	HG02011_h1	10q24.2	10q24.2	HG02011	h1	0	1	HG02011_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG02011#1#haplotype1-0000023#0:33864265-33902396	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG02011_h2	10q24.2	10q24.2	HG02011	h2	0	1	HG02011_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG02011#2#haplotype2-0000073#0:33938171-33976047	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG02018_h1	10q24.2	10q24.2	HG02018	h1	0	1	HG02018_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG02018#1#haplotype1-0000015#0:33828678-33866566	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG02018_h2	10q24.2	10q24.2	HG02018	h2	0	1	HG02018_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HG02018#2#haplotype2-0000091#0:33837563-33875607	unique_original_catalog_slot	0	0	7193	de2181d2b978300df90321a3e2ac6bebaa3027459ec297960276ee51270a6491
10q24.2_carrier_kcon.aln.fa	HG02027_mat	10q24.2	10q24.2	HG02027	mat	0	1	HG02027_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG02027#2#CM086991.1:101659829-101668249	unique_original_catalog_slot	0	0	7193	7346337489e29a29dd486c176a9ab7fa2a2fa3dc83612895c0399448e30f49c5
10q24.2_carrier_kcon.aln.fa	HG02027_pat	10q24.2	10q24.2	HG02027	pat	0	1	HG02027_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG02027#1#CM086979.1:102047356-102055776	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG02040_hap2	10q24.2	10q24.2	HG02040	h2	0	1	HG02040_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HG02040#2#CM087408.1:102503052-102511472	unique_original_catalog_slot	0	0	7193	b2b195dba0acaa2228da130d88cbf95290e0a4b0a5a1958cc372b857d1a89876
10q24.2_carrier_kcon.aln.fa	HG02055_mat	10q24.2	10q24.2	HG02055	mat	0	1	HG02055_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG02055#2#CM092198.1:101083659-101092079	unique_original_catalog_slot	0	0	7193	37a86d9db463b4487c69b4db213a5a1b60a24f332f34094ffc9b408eae1b306b
10q24.2_carrier_kcon.aln.fa	HG02055_pat	10q24.2	10q24.2	HG02055	pat	0	1	HG02055_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG02055#1#CM092210.1:101859874-101868293	unique_original_catalog_slot	0	0	7193	5e3ee1bf3fbdf4410e759e4bce6c3e373d5d8d9f2c0913f232decd822b2bb1c4
10q24.2_carrier_kcon.aln.fa	HG02056_mat	10q24.2	10q24.2	HG02056	mat	0	1	HG02056_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HG02056#2#CM085886.1:100622359-100630779	unique_original_catalog_slot	0	0	7193	e1a6a3afd5993893c881263354ee2348dca96fa2f8e5e1ae41df40ef8812275d
10q24.2_carrier_kcon.aln.fa	HG02056_pat	10q24.2	10q24.2	HG02056	pat	0	1	HG02056_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HG02056#1#CM085874.1:101760868-101769288	unique_original_catalog_slot	0	0	7193	7346337489e29a29dd486c176a9ab7fa2a2fa3dc83612895c0399448e30f49c5
