locus	array	sample	haplotype	copy_count	region	complete_called_bases	segregating_substitution_sites	pair_comparisons	mean_pairwise_differences	mean_p_distance	min_pairwise_differences	max_pairwise_differences	any_indel
7p22.1	HG02165_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02165	h1	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	HG02165_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02165	h1	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	HG02165_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02165	h1	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	HG02165_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02165	h1	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02165_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02165	h1	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	HG02165_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02165	h1	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02165_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02165	h1	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02165_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02165	h1	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	HG02178_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02178	h2	4	whole_unit	9458	21	6	10.5	0.001110137750236628	0	21	1
7p22.1	HG02178_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02178	h2	4	internal	7535	13	6	6.5	0.0008626292681804328	0	13	1
7p22.1	HG02178_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02178	h2	4	5p_LTR	961	1	6	0.5	0.0005202913631633715	0	1	0
7p22.1	HG02178_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02178	h2	4	3p_LTR	962	7	6	3.5	0.0036382536382536385	0	7	0
7p22.1	HG02178_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02178	h2	4	gag	2001	4	6	2.0	0.0009995002498750624	0	4	0
7p22.1	HG02178_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02178	h2	4	pro	1004	4	6	2.0	0.00199203187250996	0	4	1
7p22.1	HG02178_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02178	h2	4	pol	2871	4	6	2.0	0.0006966213862765587	0	4	0
7p22.1	HG02178_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02178	h2	4	env	2100	1	6	0.5	0.0002380952380952381	0	1	0
7p22.1	HG02257_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG02257	mat	2	whole_unit	9459	19	1	19.0	0.002008668992493921	19	19	0
7p22.1	HG02257_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG02257	mat	2	internal	7536	11	1	11.0	0.001459660297239915	11	11	0
7p22.1	HG02257_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG02257	mat	2	5p_LTR	961	2	1	2.0	0.002081165452653486	2	2	0
7p22.1	HG02257_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG02257	mat	2	3p_LTR	962	6	1	6.0	0.006237006237006237	6	6	0
7p22.1	HG02257_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG02257	mat	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	HG02257_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG02257	mat	2	pro	1005	4	1	4.0	0.003980099502487562	4	4	0
7p22.1	HG02257_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG02257	mat	2	pol	2871	4	1	4.0	0.0013932427725531174	4	4	0
7p22.1	HG02257_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG02257	mat	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	HG02258_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	mat	2	whole_unit	9458	15	1	15.0	0.0015859589765278071	15	15	1
7p22.1	HG02258_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	mat	2	internal	7535	9	1	9.0	0.0011944260119442602	9	9	1
7p22.1	HG02258_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	mat	2	5p_LTR	961	2	1	2.0	0.002081165452653486	2	2	0
7p22.1	HG02258_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	mat	2	3p_LTR	962	4	1	4.0	0.004158004158004158	4	4	0
7p22.1	HG02258_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	mat	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	HG02258_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	mat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02258_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	mat	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02258_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	mat	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	HG02258_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	pat	2	whole_unit	9458	17	1	17.0	0.0017974201733981815	17	17	1
7p22.1	HG02258_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	pat	2	internal	7535	8	1	8.0	0.00106171201061712	8	8	1
7p22.1	HG02258_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	pat	2	5p_LTR	961	2	1	2.0	0.002081165452653486	2	2	0
7p22.1	HG02258_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	pat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02258_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	pat	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	HG02258_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	pat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02258_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	pat	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02258_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02258	pat	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	HG02273_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h1	2	whole_unit	9459	6	1	6.0	0.0006343165239454488	6	6	0
7p22.1	HG02273_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h1	2	internal	7536	0	1	0.0	0.0	0	0	0
7p22.1	HG02273_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h1	2	5p_LTR	961	0	1	0.0	0.0	0	0	0
7p22.1	HG02273_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h1	2	3p_LTR	962	6	1	6.0	0.006237006237006237	6	6	0
7p22.1	HG02273_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h1	2	gag	2001	0	1	0.0	0.0	0	0	0
7p22.1	HG02273_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h1	2	pro	1005	0	1	0.0	0.0	0	0	0
7p22.1	HG02273_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h1	2	pol	2871	0	1	0.0	0.0	0	0	0
7p22.1	HG02273_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h1	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	HG02273_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h2	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	HG02273_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h2	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	HG02273_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	HG02273_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h2	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02273_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h2	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	HG02273_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02273_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02273_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02273	h2	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	HG02280_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	mat	2	whole_unit	9458	21	1	21.0	0.00222034256713893	21	21	1
7p22.1	HG02280_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	mat	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	HG02280_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	mat	2	5p_LTR	961	3	1	3.0	0.003121748178980229	3	3	0
7p22.1	HG02280_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	mat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02280_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	mat	2	gag	2001	5	1	5.0	0.0024987506246876563	5	5	0
7p22.1	HG02280_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	mat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02280_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	mat	2	pol	2871	1	1	1.0	0.00034831069313827936	1	1	0
7p22.1	HG02280_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	mat	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	HG02280_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	pat	2	whole_unit	9458	17	1	17.0	0.0017974201733981815	17	17	1
7p22.1	HG02280_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	pat	2	internal	7535	8	1	8.0	0.00106171201061712	8	8	1
7p22.1	HG02280_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	pat	2	5p_LTR	961	2	1	2.0	0.002081165452653486	2	2	0
7p22.1	HG02280_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	pat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02280_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	pat	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	HG02280_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	pat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02280_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	pat	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02280_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02280	pat	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	HG02282_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02282	h1	2	whole_unit	9458	18	1	18.0	0.0019031507718333686	18	18	1
7p22.1	HG02282_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02282	h1	2	internal	7535	8	1	8.0	0.00106171201061712	8	8	1
7p22.1	HG02282_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02282	h1	2	5p_LTR	961	3	1	3.0	0.003121748178980229	3	3	0
7p22.1	HG02282_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02282	h1	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02282_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02282	h1	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	HG02282_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02282	h1	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02282_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02282	h1	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02282_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02282	h1	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	HG02293_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	mat	2	whole_unit	9458	20	1	20.0	0.002114611968703743	20	20	1
7p22.1	HG02293_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	mat	2	internal	7535	12	1	12.0	0.0015925680159256802	12	12	1
7p22.1	HG02293_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	mat	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	HG02293_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	mat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02293_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	mat	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	HG02293_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	mat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02293_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	mat	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02293_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	mat	2	env	2100	2	1	2.0	0.0009523809523809524	2	2	0
7p22.1	HG02293_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	pat	4	whole_unit	9455	22	6	11.0	0.0011632304054088243	1	21	1
7p22.1	HG02293_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	pat	4	internal	7532	14	6	7.0	0.000929150712243249	1	13	1
7p22.1	HG02293_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	pat	4	5p_LTR	961	1	6	0.5	0.0005202913631633715	0	1	0
7p22.1	HG02293_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	pat	4	3p_LTR	962	7	6	3.5	0.0036382536382536385	0	7	0
7p22.1	HG02293_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	pat	4	gag	2001	5	6	2.5	0.001249375312343828	0	5	0
7p22.1	HG02293_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	pat	4	pro	1004	4	6	2.0	0.00199203187250996	0	4	1
7p22.1	HG02293_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	pat	4	pol	2870	5	6	2.5	0.0008709992309655894	0	5	1
7p22.1	HG02293_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02293	pat	4	env	2098	1	6	0.5	0.00023832221163012392	0	1	1
7p22.1	HG02300_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	mat	2	whole_unit	9459	6	1	6.0	0.0006343165239454488	6	6	0
7p22.1	HG02300_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	mat	2	internal	7536	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	mat	2	5p_LTR	961	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	mat	2	3p_LTR	962	6	1	6.0	0.006237006237006237	6	6	0
7p22.1	HG02300_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	mat	2	gag	2001	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	mat	2	pro	1005	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	mat	2	pol	2871	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	mat	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	pat	2	whole_unit	9459	6	1	6.0	0.0006343165239454488	6	6	0
7p22.1	HG02300_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	pat	2	internal	7536	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	pat	2	5p_LTR	961	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	pat	2	3p_LTR	962	6	1	6.0	0.006237006237006237	6	6	0
7p22.1	HG02300_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	pat	2	gag	2001	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	pat	2	pro	1005	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	pat	2	pol	2871	0	1	0.0	0.0	0	0	0
7p22.1	HG02300_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02300	pat	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02391	h2	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02391	h2	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02391	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02391	h2	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02391	h2	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02391	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02391	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02391	h2	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	HG02451_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02451	pat	2	whole_unit	9458	20	1	20.0	0.002114611968703743	20	20	0
7p22.1	HG02451_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02451	pat	2	internal	7535	10	1	10.0	0.0013271400132714001	10	10	0
7p22.1	HG02451_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02451	pat	2	5p_LTR	961	3	1	3.0	0.003121748178980229	3	3	0
7p22.1	HG02451_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02451	pat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02451_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02451	pat	2	gag	2001	5	1	5.0	0.0024987506246876563	5	5	0
7p22.1	HG02451_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02451	pat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	0
7p22.1	HG02451_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02451	pat	2	pol	2871	1	1	1.0	0.00034831069313827936	1	1	0
7p22.1	HG02451_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02451	pat	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	HG02486_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	mat	2	whole_unit	9458	18	1	18.0	0.0019031507718333686	18	18	1
7p22.1	HG02486_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	mat	2	internal	7535	10	1	10.0	0.0013271400132714001	10	10	1
7p22.1	HG02486_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	mat	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	HG02486_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	mat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02486_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	mat	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	HG02486_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	mat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02486_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	mat	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02486_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	mat	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	HG02486_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	pat	2	whole_unit	9458	17	1	17.0	0.0017974201733981815	17	17	1
7p22.1	HG02486_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	pat	2	internal	7535	8	1	8.0	0.00106171201061712	8	8	1
7p22.1	HG02486_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	pat	2	5p_LTR	961	2	1	2.0	0.002081165452653486	2	2	0
7p22.1	HG02486_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	pat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02486_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	pat	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	HG02486_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	pat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02486_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	pat	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02486_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02486	pat	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	HG02492_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02492	h2	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	HG02492_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02492	h2	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	HG02492_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02492	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	HG02492_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02492	h2	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02492_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02492	h2	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	HG02492_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02492	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG02492_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02492	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG02492_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02492	h2	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	HG02514_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02514	mat	2	whole_unit	9459	10	1	10.0	0.001057194206575748	10	10	0
7p22.1	HG02514_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02514	mat	2	internal	7536	3	1	3.0	0.0003980891719745223	3	3	0
7p22.1	HG02514_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02514	mat	2	5p_LTR	961	0	1	0.0	0.0	0	0	0
7p22.1	HG02514_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02514	mat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG02514_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02514	mat	2	gag	2001	1	1	1.0	0.0004997501249375312	1	1	0
7p22.1	HG02514_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02514	mat	2	pro	1005	1	1	1.0	0.0009950248756218905	1	1	0
7p22.1	HG02514_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02514	mat	2	pol	2871	0	1	0.0	0.0	0	0	0
7p22.1	HG02514_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG02514	mat	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	HG02554_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02554	h2	2	whole_unit	9459	27	1	27.0	0.0028544243577545195	27	27	0
7p22.1	HG02554_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02554	h2	2	internal	7536	16	1	16.0	0.0021231422505307855	16	16	0
7p22.1	HG02554_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02554	h2	2	5p_LTR	961	7	1	7.0	0.007284079084287201	7	7	0
