locus	sample	haplotype	array	copy_index	copy_count	id	source_path	source_sha256	source_header	source_identifier	catalog_to_local_offset	slice_start0	slice_end0	length	sequence_sha256	type
7p22.1	HG00423	mat	HG00423_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00423_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00423_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	c838b5be51a5aa128b331b3fcabe684b9904d92b2be361a2aa34990bbedda7c0	>HG00423_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00423#2#JBHIIP010000007.1:3692598-3735134 genomic_strand:-	HG00423#2#JBHIIP010000007.1:3692704-3702162	0	32972	42431	9459	004c93969b60add55f56d6d7e5c7b0708df289c70ab688b86b25feec61b4e7a6	type2
7p22.1	HG00423	pat	HG00423_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00423_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00423_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	73ebfb24743e916fba14e0da2f288b0090538cc7ee909d82064cadf58c7cf905	>HG00423_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00423#1#CM089401.1:4714812-4757410 genomic_strand:-	HG00423#1#CM089401.1:4723422-4732877	0	24533	33989	9456	da69da318ac525479bff78aed64ac4d291e826590277723c47757fdc3791d252	type2
7p22.1	HG00423	pat	HG00423_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00423_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00423_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	73ebfb24743e916fba14e0da2f288b0090538cc7ee909d82064cadf58c7cf905	>HG00423_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00423#1#CM089401.1:4714812-4757410 genomic_strand:-	HG00423#1#CM089401.1:4714918-4724376	0	33034	42493	9459	a5234951102dfe818e5e2055dd6d91e14b8a4cf65d43b87fd01cd5ce7bebee18	type2
7p22.1	HG00438	pat	HG00438_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00438_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00438_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	e8f91383d8dd7bf98388fdeb0bb54b17ab8c7ce75dc636a69d398f2201b09a2e	>HG00438_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00438#1#CM089173.1:4720999-4763618 genomic_strand:-	HG00438#1#CM089173.1:4729609-4739067	0	24551	34010	9459	7059031f69f9c140422cc89d63a68f4fc187b9cc750e0c15c126cad3f1fa97d4	type2
7p22.1	HG00438	pat	HG00438_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00438_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00438_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	e8f91383d8dd7bf98388fdeb0bb54b17ab8c7ce75dc636a69d398f2201b09a2e	>HG00438_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00438#1#CM089173.1:4720999-4763618 genomic_strand:-	HG00438#1#CM089173.1:4721105-4730563	0	33055	42514	9459	274ebf0106bf05749cb46271241eeb97cf86e00ca6003bf46f122e163ab9ad09	type2
7p22.1	HG005	mat	HG005_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG005_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG005_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	1ecb4cd7600ef971022ebf09953fafe2f6f45344e2d14294e103cc134cb2ac67	>HG005_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG005#2#CM099976.1:4707800-4750351 genomic_strand:-	HG005#2#CM099976.1:4716410-4725867	0	24484	33942	9458	8b01933a350f0aa1c59483e8de0972b0fcb343daabc70a8318fcf56c6dc0d1f8	type2
7p22.1	HG005	mat	HG005_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG005_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG005_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	1ecb4cd7600ef971022ebf09953fafe2f6f45344e2d14294e103cc134cb2ac67	>HG005_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG005#2#CM099976.1:4707800-4750351 genomic_strand:-	HG005#2#CM099976.1:4707906-4717364	0	32987	42446	9459	9fa3c169ccadfff752eb22824e83af1be86055d62b14553f6a2beb4176d4a3c6	type2
7p22.1	HG00512	h1	HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	3	HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	c6d29183042248bf61f2b2830e4ef677ef41208cdee1e28cbd170940618b8b75	>HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00512#1#haplotype1-0000001#0:4559792-4686583 genomic_strand:-	HG00512#1#haplotype1-0000001#0:4676519-4685976	500	107	9565	9458	68fc94f2b1ae5a1bd0924d5dbaf7ff7b5da0f0cc7abcd0cc8ab8c54da1b6fc5a	type2
7p22.1	HG00512	h1	HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	3	HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	c6d29183042248bf61f2b2830e4ef677ef41208cdee1e28cbd170940618b8b75	>HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00512#1#haplotype1-0000001#0:4559792-4686583 genomic_strand:-	HG00512#1#haplotype1-0000001#0:4668015-4677473	500	8610	18069	9459	cfb9f6886f2632340a93216327b8d2504b3b409e1cd032ccd0ea3a31b973ee27	type2
7p22.1	HG00512	h1	HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	3	3	HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part3	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	c6d29183042248bf61f2b2830e4ef677ef41208cdee1e28cbd170940618b8b75	>HG00512_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00512#1#haplotype1-0000001#0:4559792-4686583 genomic_strand:-	HG00512#1#haplotype1-0000001#0:4659511-4668969	500	17114	26573	9459	bdac0a513051de4364f45484ff7b0ccf956cfbd829158074272c5e83ad627dc6	type2
7p22.1	HG00513	h1	HG00513_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	HG00513_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00513_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	e4f397744190c0ea0230762aea98892993323f9d17bcec572a2e43449ab99136	>HG00513_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00513#1#haplotype1-0000002#0:157712512-157830761 genomic_strand:-	HG00513#1#haplotype1-0000002#0:157820697-157830154	500	107	9565	9458	8b01933a350f0aa1c59483e8de0972b0fcb343daabc70a8318fcf56c6dc0d1f8	type2
7p22.1	HG00513	h1	HG00513_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	HG00513_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00513_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	e4f397744190c0ea0230762aea98892993323f9d17bcec572a2e43449ab99136	>HG00513_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00513#1#haplotype1-0000002#0:157712512-157830761 genomic_strand:-	HG00513#1#haplotype1-0000002#0:157812193-157821651	500	8610	18069	9459	e4da7b39b22bbafe83d41b72798c79d120473841b431880fda5c5c93e987d2e2	type2
7p22.1	HG00513	h2	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	9071b540678c8caafe5debfee7760227deca7a59331f588dd9078a86d44e95a6	>HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00513#2#haplotype2-0000088#0:157118061-157236315 genomic_strand:-	HG00513#2#haplotype2-0000088#0:157226251-157235708	500	107	9565	9458	8b01933a350f0aa1c59483e8de0972b0fcb343daabc70a8318fcf56c6dc0d1f8	type2
7p22.1	HG00513	h2	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	9071b540678c8caafe5debfee7760227deca7a59331f588dd9078a86d44e95a6	>HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00513#2#haplotype2-0000088#0:157118061-157236315 genomic_strand:-	HG00513#2#haplotype2-0000088#0:157217747-157227205	500	8610	18069	9459	f5d123e2c395884a2dd274a80279142ef8ec70c44b72cfddc57b8a5aa5e898ee	type2
7p22.1	HG00514	h1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	3	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	7f51718dde1257671798876e5da8d209e1666680ba5b8364edca9274f450cda4	>HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00514#1#haplotype1-0000020#0:59598419-59725218 genomic_strand:-	HG00514#1#haplotype1-0000020#0:59715154-59724611	500	107	9565	9458	68fc94f2b1ae5a1bd0924d5dbaf7ff7b5da0f0cc7abcd0cc8ab8c54da1b6fc5a	type2
7p22.1	HG00514	h1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	3	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	7f51718dde1257671798876e5da8d209e1666680ba5b8364edca9274f450cda4	>HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00514#1#haplotype1-0000020#0:59598419-59725218 genomic_strand:-	HG00514#1#haplotype1-0000020#0:59706650-59716108	500	8610	18069	9459	cfb9f6886f2632340a93216327b8d2504b3b409e1cd032ccd0ea3a31b973ee27	type2
7p22.1	HG00514	h1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	3	3	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part3	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	7f51718dde1257671798876e5da8d209e1666680ba5b8364edca9274f450cda4	>HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00514#1#haplotype1-0000020#0:59598419-59725218 genomic_strand:-	HG00514#1#haplotype1-0000020#0:59698146-59707604	500	17114	26573	9459	bdac0a513051de4364f45484ff7b0ccf956cfbd829158074272c5e83ad627dc6	type2
7p22.1	HG00514	h2	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	eadb7adc4b0ec6149ab31da1ada197e8bf971aa43c83811eeb33aee6ffa600e2	>HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00514#2#haplotype2-0000165#0:56967421-57085675 genomic_strand:-	HG00514#2#haplotype2-0000165#0:57075611-57085068	500	107	9565	9458	8b01933a350f0aa1c59483e8de0972b0fcb343daabc70a8318fcf56c6dc0d1f8	type2
7p22.1	HG00514	h2	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	eadb7adc4b0ec6149ab31da1ada197e8bf971aa43c83811eeb33aee6ffa600e2	>HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG00514#2#haplotype2-0000165#0:56967421-57085675 genomic_strand:-	HG00514#2#haplotype2-0000165#0:57067107-57076565	500	8610	18069	9459	e4da7b39b22bbafe83d41b72798c79d120473841b431880fda5c5c93e987d2e2	type2
7p22.1	HG00558	mat	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	6ec1885b99c8640918c35e13c7659274ae9b845379e39b331cb60a20675bf95c	>HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00558#2#CM088525.1:4726763-4769375 genomic_strand:-	HG00558#2#CM088525.1:4735373-4744827	0	24548	34003	9455	9c7a94b098a5934da4baaf9c3f009c1830f2b8887bda3d5aaaf4cf0c984c7a9d	type2
7p22.1	HG00558	mat	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	6ec1885b99c8640918c35e13c7659274ae9b845379e39b331cb60a20675bf95c	>HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00558#2#CM088525.1:4726763-4769375 genomic_strand:-	HG00558#2#CM088525.1:4726869-4736327	0	33048	42507	9459	e4da7b39b22bbafe83d41b72798c79d120473841b431880fda5c5c93e987d2e2	type2
7p22.1	HG00558	pat	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	b27608459f81a1e5b7dbb75228414fafce1ffb0489ef16ecda0ff8cb86625243	>HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00558#1#CM088496.1:4709357-4751892 genomic_strand:-	HG00558#1#CM088496.1:4717967-4727424	0	24468	33926	9458	aab75cc97b9ebc4e33d118f669b3c501f44f5cae734a2f53f99a8694cc675330	type2
7p22.1	HG00558	pat	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	b27608459f81a1e5b7dbb75228414fafce1ffb0489ef16ecda0ff8cb86625243	>HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00558#1#CM088496.1:4709357-4751892 genomic_strand:-	HG00558#1#CM088496.1:4709463-4718921	0	32971	42430	9459	e4da7b39b22bbafe83d41b72798c79d120473841b431880fda5c5c93e987d2e2	type2
7p22.1	HG00597	pat	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	173d15f53efa4a05dad704a04761841ddd15d5f4606ac5d7662aba48dbcd5b95	>HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00597#1#CM085770.1:4704002-4746533 genomic_strand:-	HG00597#1#CM085770.1:4712612-4722069	0	24464	33922	9458	8b01933a350f0aa1c59483e8de0972b0fcb343daabc70a8318fcf56c6dc0d1f8	type2
7p22.1	HG00597	pat	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	173d15f53efa4a05dad704a04761841ddd15d5f4606ac5d7662aba48dbcd5b95	>HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00597#1#CM085770.1:4704002-4746533 genomic_strand:-	HG00597#1#CM085770.1:4704108-4713566	0	32967	42426	9459	e4da7b39b22bbafe83d41b72798c79d120473841b431880fda5c5c93e987d2e2	type2
7p22.1	HG00609	mat	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	a180b646227072c317fffc204e632a0679960f72a12ff43bea3ba80995ea12b6	>HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00609#2#CM086362.1:4710837-4753463 genomic_strand:-	HG00609#2#CM086362.1:4719447-4728905	0	24558	34017	9459	7059031f69f9c140422cc89d63a68f4fc187b9cc750e0c15c126cad3f1fa97d4	type2
7p22.1	HG00609	mat	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	a180b646227072c317fffc204e632a0679960f72a12ff43bea3ba80995ea12b6	>HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00609#2#CM086362.1:4710837-4753463 genomic_strand:-	HG00609#2#CM086362.1:4710943-4720401	0	33062	42521	9459	4d1653cbf38667871f210021f2040793a8872187c572c28583011b35c093bee7	type2
7p22.1	HG00609	pat	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	7a479023ce2e71f7d2185023d07e652a8429f3b7a3a6337ac0696055c89c134f	>HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00609#1#JBHDRX010000050.1:4698183-4740713 genomic_strand:-	HG00609#1#JBHDRX010000050.1:4706793-4716250	0	24463	33921	9458	8b01933a350f0aa1c59483e8de0972b0fcb343daabc70a8318fcf56c6dc0d1f8	type2
7p22.1	HG00609	pat	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	7a479023ce2e71f7d2185023d07e652a8429f3b7a3a6337ac0696055c89c134f	>HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00609#1#JBHDRX010000050.1:4698183-4740713 genomic_strand:-	HG00609#1#JBHDRX010000050.1:4698289-4707747	0	32966	42425	9459	e4da7b39b22bbafe83d41b72798c79d120473841b431880fda5c5c93e987d2e2	type2
7p22.1	HG00673	mat	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	c6a33d7a34cceee4ad877df87efc9e5e76780c67ea71d005521ab4ace9b6ec01	>HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00673#2#CM089158.1:4687789-4730329 genomic_strand:-	HG00673#2#CM089158.1:4696399-4705856	0	24473	33931	9458	854971e1f5cc46ae21fb78c00656241d7f33db0d3f11250e1d462e119211e707	type2
7p22.1	HG00673	mat	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	c6a33d7a34cceee4ad877df87efc9e5e76780c67ea71d005521ab4ace9b6ec01	>HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00673#2#CM089158.1:4687789-4730329 genomic_strand:-	HG00673#2#CM089158.1:4687895-4697353	0	32976	42435	9459	a5234951102dfe818e5e2055dd6d91e14b8a4cf65d43b87fd01cd5ce7bebee18	type2
7p22.1	HG00673	pat	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	e2d2f61f21ac079f1c2215123c9561b0ae6f833ee0c8ee8a4552c7d8de8fd612	>HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00673#1#CM089146.1:4715817-4758370 genomic_strand:-	HG00673#1#CM089146.1:4724427-4733884	0	24486	33944	9458	8b01933a350f0aa1c59483e8de0972b0fcb343daabc70a8318fcf56c6dc0d1f8	type2
7p22.1	HG00673	pat	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	e2d2f61f21ac079f1c2215123c9561b0ae6f833ee0c8ee8a4552c7d8de8fd612	>HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00673#1#CM089146.1:4715817-4758370 genomic_strand:-	HG00673#1#CM089146.1:4715923-4725381	0	32989	42448	9459	e4da7b39b22bbafe83d41b72798c79d120473841b431880fda5c5c93e987d2e2	type2
7p22.1	HG00706	pat	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	3dd52b93530cc0a60c319fea63d5b27c00569288264440a981f7d53076075f2f	>HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00706#1#CM100017.1:4721783-4764382 genomic_strand:-	HG00706#1#CM100017.1:4730393-4739850	0	24532	33990	9458	8b01933a350f0aa1c59483e8de0972b0fcb343daabc70a8318fcf56c6dc0d1f8	type2
7p22.1	HG00706	pat	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	3dd52b93530cc0a60c319fea63d5b27c00569288264440a981f7d53076075f2f	>HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00706#1#CM100017.1:4721783-4764382 genomic_strand:-	HG00706#1#CM100017.1:4721889-4731347	0	33035	42494	9459	e27c2e6e7db352b417c3ba0ad65f7a03c23c53e54119490095a11bee3a3c4d6a	type2
7p22.1	HG00735	pat	HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	a885fb144da11f1ae7fbaeeedfa165dc965c7f1780b7d713bd30a717dc6b7d11	>HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:HG00735#1#JAHBCH020000011.1:4729491-4772043 genomic_strand:-	HG00735#1#JAHBCH020000011.1:4738101-4747558	0	24485	33943	9458	8b01933a350f0aa1c59483e8de0972b0fcb343daabc70a8318fcf56c6dc0d1f8	type2
