key	alignment	record	original_locus	locus	sample	haplotype	newly_admitted	candidate_source_count	ID_Full	Source_Identifier	source_binding_basis	copy_suffixed_record	physical_locus_changed_from_extraction	aligned_canonical_bases	aligned_sequence_sha256
p0406	4q35.2_hg38_carrier_kcon.aln.fa	NA18974_hap1	4q35.2_hg38	4q35.2_hg38	NA18974	h1	0	1	NA18974_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18974#1#CM089772.1:192699202-192706873	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0407	4q35.2_hg38_carrier_kcon.aln.fa	NA18974_hap2	4q35.2_hg38	4q35.2_hg38	NA18974	h2	0	1	NA18974_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18974#2#CM089797.1:192278410-192286077	unique_original_catalog_slot	0	0	6207	149ec943565fa004f64776019845f75d73326f2c5bd2b5d1d4322d153ca8d504
p0408	4q35.2_hg38_carrier_kcon.aln.fa	NA18982_hap1	4q35.2_hg38	4q35.2_hg38	NA18982	h1	0	1	NA18982_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18982#1#CM101419.1:195043742-195051409	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0409	4q35.2_hg38_carrier_kcon.aln.fa	NA18983_hap1	4q35.2_hg38	4q35.2_hg38	NA18983	h1	0	1	NA18983_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18983#1#CM087419.1:194123014-194130681	unique_original_catalog_slot	0	0	6207	1eb69879636e31d7d340eb50038a47cd72beca954af3fbb0c877b0ee59906761
p0410	4q35.2_hg38_carrier_kcon.aln.fa	NA18983_hap2	4q35.2_hg38	4q35.2_hg38	NA18983	h2	0	1	NA18983_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18983#2#CM087431.1:194382236-194389899	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0411	4q35.2_hg38_carrier_kcon.aln.fa	NA19087_hap1	4q35.2_hg38	4q35.2_hg38	NA19087	h1	0	1	NA19087_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA19087#1#CM087694.1:192760828-192768495	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0412	4q35.2_hg38_carrier_kcon.aln.fa	NA19087_hap2	4q35.2_hg38	4q35.2_hg38	NA19087	h2	0	1	NA19087_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA19087#2#CM087706.1:195509762-195517429	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0413	4q35.2_hg38_carrier_kcon.aln.fa	NA19159_hap2	4q35.2_hg38	4q35.2_hg38	NA19159	h2	0	1	NA19159_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA19159#2#CM099961.1:193218463-193226126	unique_original_catalog_slot	0	0	6208	84cb8800fc3c93540f8023666474abbe7ba7050cf6b7a9fd79dcf4136f99a99c
p0414	4q35.2_hg38_carrier_kcon.aln.fa	NA19776_hap1	4q35.2_hg38	4q35.2_hg38	NA19776	h1	0	1	NA19776_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA19776#1#CM094010.1:191875393-191883060	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0415	4q35.2_hg38_carrier_kcon.aln.fa	NA19776_hap2	4q35.2_hg38	4q35.2_hg38	NA19776	h2	0	1	NA19776_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA19776#2#CM094047.1:191953151-191960818	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0416	4q35.2_hg38_carrier_kcon.aln.fa	NA20503_hap1	4q35.2_hg38	4q35.2_hg38	NA20503	h1	0	1	NA20503_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA20503#1#CM102457.1:191018372-191025936	unique_original_catalog_slot	0	0	6099	ebd93cf8232d4d2036902fcf604c43b9556b3d1f59808fc2821af9cc96bc0708
p0417	4q35.2_hg38_carrier_kcon.aln.fa	NA20752_hap1	4q35.2_hg38	4q35.2_hg38	NA20752	h1	0	1	NA20752_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA20752#1#CM099768.1:190865113-190872784	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0418	4q35.2_hg38_carrier_kcon.aln.fa	NA20752_hap2	4q35.2_hg38	4q35.2_hg38	NA20752	h2	0	1	NA20752_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA20752#2#CM099781.1:191934322-191941993	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0419	4q35.2_hg38_carrier_kcon.aln.fa	NA20805_hap2	4q35.2_hg38	4q35.2_hg38	NA20805	h2	0	1	NA20805_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA20805#2#CM091897.1:190965026-190972690	unique_original_catalog_slot	0	0	6208	86e838db61c0f451cebdd99366b26d6fe3b48119fe0db2f056fa78bb5c76fec9
p0420	4q35.2_hg38_carrier_kcon.aln.fa	NA20806_hap1	4q35.2_hg38	4q35.2_hg38	NA20806	h1	0	1	NA20806_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA20806#1#CM102440.1:194683116-194690783	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0421	4q35.2_hg38_carrier_kcon.aln.fa	NA20827_hap2	4q35.2_hg38	4q35.2_hg38	NA20827	h2	0	1	NA20827_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA20827#2#CM102562.1:191931108-191938763	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0422	4q35.2_hg38_carrier_kcon.aln.fa	NA20850_hap1	4q35.2_hg38	4q35.2_hg38	NA20850	h1	0	1	NA20850_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA20850#1#CM094291.1:191911417-191919084	unique_original_catalog_slot	0	0	6207	a2581d4b835bf21be50fa5a22e1d97b0d3941960db57de532f02bd7de801795a
p0423	4q35.2_hg38_carrier_kcon.aln.fa	NA20850_hap2	4q35.2_hg38	4q35.2_hg38	NA20850	h2	0	1	NA20850_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA20850#2#CM094305.1:192063565-192071228	unique_original_catalog_slot	0	0	6207	af09a4ff30556df65786405b52f3645bac60bb83358729631c03ae5eba3a01f3
p0424	4q35.2_hg38_carrier_kcon.aln.fa	NA21102_hap2	4q35.2_hg38	4q35.2_hg38	NA21102	h2	0	1	NA21102_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA21102#2#CM094446.1:192282587-192290251	unique_original_catalog_slot	0	0	6208	57a7c1ec6b10c647ca27266a829f289c66051d18cffbbe257cdde8c42b6cca3a
p0425	4q35.2_hg38_carrier_kcon.aln.fa	NA21110_hap1	4q35.2_hg38	4q35.2_hg38	NA21110	h1	0	1	NA21110_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA21110#1#CM089665.1:193222308-193229975	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0426	4q35.2_hg38_carrier_kcon.aln.fa	NA21110_hap2	4q35.2_hg38	4q35.2_hg38	NA21110	h2	0	1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA21110#2#CM089681.1:192472000-192479671	unique_original_catalog_slot	0	0	6207	a5f6d7d5a3d296661f122f32360aa7539a19f2098a4e4ac0fef8a10c4d3a6896
p0427	4q35.2_hg38_carrier_kcon.aln.fa	NA21144_hap1	4q35.2_hg38	4q35.2_hg38	NA21144	h1	0	1	NA21144_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA21144#1#CM094093.1:191223727-191231394	unique_original_catalog_slot	0	0	6207	cd31ac136f0396dae35c3c3eed86fb60f496f71c3aca392482c2e4c670f48b6c
p0428	HML-2_15p13a_all_haplotypes_aligned_type2_KCON.fasta	NA20355_h1_HML-2_15p13a_graph_hgsvc3_linked_recovery|NA20355#1#haplotype1-0000005#0:2980327-2987802	15p13a	15p13a	NA20355	h1	1	1	NA20355_h1_HML-2_15p13a_graph_hgsvc3_linked_recovery	NA20355#1#haplotype1-0000005#0:2980327-2987802	current_source_exact_owning_caller_alignment	0	0	6975	73de53a62df625376e08314b1b7514ac3eb16b363e1172fe304621c2abb9a51d
p0429	HML-2_22p13_all_haplotypes_aligned_type2_KCON.fasta	HG00514_h1_HML-2_22p13_graph_hgsvc3_linked_recovery|HG00514#1#haplotype1-0000034#0:2045725-2053208	22p13	22p13	HG00514	h1	1	1	HG00514_h1_HML-2_22p13_graph_hgsvc3_linked_recovery	HG00514#1#haplotype1-0000034#0:2045725-2053208	current_source_exact_owning_caller_alignment	0	0	6975	022b8837c9fb2309de7c4b1acfd06843f2c83abedb23e92196106aef66aadd52
p0430	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG00171_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG00171#2#haplotype2-0000147#0:15888-23371	4q35.2_hg38	4q35.2_hg38	HG00171	h2	1	1	HG00171_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG00171#2#haplotype2-0000147#0:15888-23371	current_source_exact_owning_caller_alignment	0	0	6975	b6e7d5beefb11047a2ea617347e10796ca57b784445125828224f6a4b25ed6f0
p0431	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG00268_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG00268#1#haplotype1-0000012#0:191859250-191866720	4q35.2_hg38	4q35.2_hg38	HG00268	h1	1	1	HG00268_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG00268#1#haplotype1-0000012#0:191859250-191866720	current_source_exact_owning_caller_alignment	0	0	6974	268a78aafda7d2c9e00297e62c46934a024c845e7121106263c5d77cac2f10b8
p0432	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG00268_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG00268#2#haplotype2-0000062#0:139940674-139948144	4q35.2_hg38	4q35.2_hg38	HG00268	h2	1	1	HG00268_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG00268#2#haplotype2-0000062#0:139940674-139948144	current_source_exact_owning_caller_alignment	0	0	6974	268a78aafda7d2c9e00297e62c46934a024c845e7121106263c5d77cac2f10b8
p0433	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG00512_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG00512#1#haplotype1-0000030#0:141620686-141628159	4q35.2_hg38	4q35.2_hg38	HG00512	h1	1	1	HG00512_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG00512#1#haplotype1-0000030#0:141620686-141628159	current_source_exact_owning_caller_alignment	0	0	6962	d82ac80053d5a4462c11798ff5ccccb58b9804ec342ae884771c287cbdb52950
p0434	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG00731_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG00731#1#haplotype1-0000006#0:17426-24909	4q35.2_hg38	4q35.2_hg38	HG00731	h1	1	1	HG00731_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG00731#1#haplotype1-0000006#0:17426-24909	current_source_exact_owning_caller_alignment	0	0	6975	74c213ec58009af35cd349bc8bce3f62fc7333c96b0f2cd270dc1674bfe7e01b
p0435	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG01114_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG01114#2#haplotype2-0000288#0:21019-28490	4q35.2_hg38	4q35.2_hg38	HG01114	h2	1	1	HG01114_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG01114#2#haplotype2-0000288#0:21019-28490	current_source_exact_owning_caller_alignment	0	0	6963	127f029f77a041370f932090d8fc60f42a29b96368e57c8de14d4290044d8a6c
p0436	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG01457_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG01457#1#haplotype1-0000007#0:191605946-191613428	4q35.2_hg38	4q35.2_hg38	HG01457	h1	1	1	HG01457_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG01457#1#haplotype1-0000007#0:191605946-191613428	current_source_exact_owning_caller_alignment	0	0	6974	4c7d2c259cba88d5072e8c7f0dc9d98548a455b6c10487e00899dedeb865e407
p0437	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG01505_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG01505#2#haplotype2-0000157#0:15671-23158	4q35.2_hg38	4q35.2_hg38	HG01505	h2	1	1	HG01505_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG01505#2#haplotype2-0000157#0:15671-23158	current_source_exact_owning_caller_alignment	0	0	6975	b6e7d5beefb11047a2ea617347e10796ca57b784445125828224f6a4b25ed6f0
p0438	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG01596_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG01596#2#haplotype2-0000112#0:191832787-191840269	4q35.2_hg38	4q35.2_hg38	HG01596	h2	1	1	HG01596_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG01596#2#haplotype2-0000112#0:191832787-191840269	current_source_exact_owning_caller_alignment	0	0	6974	268a78aafda7d2c9e00297e62c46934a024c845e7121106263c5d77cac2f10b8
p0439	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG02492_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG02492#1#haplotype1-0000021#0:191121228-191128710	4q35.2_hg38	4q35.2_hg38	HG02492	h1	1	1	HG02492_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG02492#1#haplotype1-0000021#0:191121228-191128710	current_source_exact_owning_caller_alignment	0	0	6974	3f31b68a9951cf221ee202e79097aa739104aeea3198a7dc21c0021aff7c65e4
p0440	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG02554_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG02554#1#haplotype1-0000019#0:18994815-19002298	4q35.2_hg38	4q35.2_hg38	HG02554	h1	1	1	HG02554_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG02554#1#haplotype1-0000019#0:18994815-19002298	current_source_exact_owning_caller_alignment	0	0	6975	b6e7d5beefb11047a2ea617347e10796ca57b784445125828224f6a4b25ed6f0
p0441	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG02554_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG02554#2#haplotype2-0000197#0:22161-29644	4q35.2_hg38	4q35.2_hg38	HG02554	h2	1	1	HG02554_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG02554#2#haplotype2-0000197#0:22161-29644	current_source_exact_owning_caller_alignment	0	0	6975	b6e7d5beefb11047a2ea617347e10796ca57b784445125828224f6a4b25ed6f0
p0442	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG03009_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG03009#1#haplotype1-0000035#0:14365-21847	4q35.2_hg38	4q35.2_hg38	HG03009	h1	1	1	HG03009_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG03009#1#haplotype1-0000035#0:14365-21847	current_source_exact_owning_caller_alignment	0	0	6974	268a78aafda7d2c9e00297e62c46934a024c845e7121106263c5d77cac2f10b8
p0443	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG03065_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG03065#1#haplotype1-0000025#0:11624-19102	4q35.2_hg38	4q35.2_hg38	HG03065	h1	1	1	HG03065_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG03065#1#haplotype1-0000025#0:11624-19102	current_source_exact_owning_caller_alignment	0	0	6975	b8d6b763a4a4e407182d8500951d082fdf3af8ba407f06047423a4015b11cf2f
p0444	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG03456_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG03456#1#haplotype1-0000006#0:191408089-191415567	4q35.2_hg38	4q35.2_hg38	HG03456	h1	1	1	HG03456_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG03456#1#haplotype1-0000006#0:191408089-191415567	current_source_exact_owning_caller_alignment	0	0	6975	e634404185d75db7a97cd2a98fe2a9ae22b982747cddcd1d90d718952a9bc188
p0445	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG03732_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG03732#1#haplotype1-0000022#0:17012-24498	4q35.2_hg38	4q35.2_hg38	HG03732	h1	1	1	HG03732_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG03732#1#haplotype1-0000022#0:17012-24498	current_source_exact_owning_caller_alignment	0	0	6974	268a78aafda7d2c9e00297e62c46934a024c845e7121106263c5d77cac2f10b8
p0446	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	HG03807_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|HG03807#1#haplotype1-0000037#0:192573375-192580857	4q35.2_hg38	4q35.2_hg38	HG03807	h1	1	1	HG03807_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	HG03807#1#haplotype1-0000037#0:192573375-192580857	current_source_exact_owning_caller_alignment	0	0	6974	fbbb18909b03d1e585271240614123666038068c6d01e20b027f58918d6df2cb
p0447	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	NA12329_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|NA12329#2#haplotype2-0000096#0:191411916-191419398	4q35.2_hg38	4q35.2_hg38	NA12329	h2	1	1	NA12329_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	NA12329#2#haplotype2-0000096#0:191411916-191419398	current_source_exact_owning_caller_alignment	0	0	6974	268a78aafda7d2c9e00297e62c46934a024c845e7121106263c5d77cac2f10b8
p0448	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	NA18939_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|NA18939#1#haplotype1-0000025#0:192535570-192543052	4q35.2_hg38	4q35.2_hg38	NA18939	h1	1	1	NA18939_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	NA18939#1#haplotype1-0000025#0:192535570-192543052	current_source_exact_owning_caller_alignment	0	0	6974	6ae133000aa0078806253f280bc6bc92ceae7e9c1aad90505906148027caa5aa
p0449	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	NA19239_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|NA19239#1#haplotype1-0000007#0:18826-26304	4q35.2_hg38	4q35.2_hg38	NA19239	h1	1	1	NA19239_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	NA19239#1#haplotype1-0000007#0:18826-26304	current_source_exact_owning_caller_alignment	0	0	6975	b8d6b763a4a4e407182d8500951d082fdf3af8ba407f06047423a4015b11cf2f
p0450	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	NA19650_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|NA19650#2#haplotype2-0000093#0:140391553-140399035	4q35.2_hg38	4q35.2_hg38	NA19650	h2	1	1	NA19650_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	NA19650#2#haplotype2-0000093#0:140391553-140399035	current_source_exact_owning_caller_alignment	0	0	6974	56ab24ee536ef4b7b7454e4462b249ef2d4941dc3ea6ca50f013db707fca4020
p0451	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	NA20509_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|NA20509#1#haplotype1-0000032#0:191626668-191634150	4q35.2_hg38	4q35.2_hg38	NA20509	h1	1	1	NA20509_h1_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	NA20509#1#haplotype1-0000032#0:191626668-191634150	current_source_exact_owning_caller_alignment	0	0	6974	4c7d2c259cba88d5072e8c7f0dc9d98548a455b6c10487e00899dedeb865e407
p0452	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	NA20509_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|NA20509#2#haplotype2-0000106#0:191600808-191608290	4q35.2_hg38	4q35.2_hg38	NA20509	h2	1	1	NA20509_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	NA20509#2#haplotype2-0000106#0:191600808-191608290	current_source_exact_owning_caller_alignment	0	0	6974	4c7d2c259cba88d5072e8c7f0dc9d98548a455b6c10487e00899dedeb865e407
p0453	HML-2_4q35.2_hg38_all_haplotypes_aligned_type2_KCON.fasta	NA24385_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery|NA24385#2#haplotype2-0000071#0:17079-24561	4q35.2_hg38	4q35.2_hg38	NA24385	h2	1	1	NA24385_h2_HML-2_4q35.2_hg38_graph_hgsvc3_linked_recovery	NA24385#2#haplotype2-0000071#0:17079-24561	current_source_exact_owning_caller_alignment	0	0	6974	db813cc18c9ae00396c35a68215c30a7f1762a015dfbc12705f0fcfdea7ec3ea
